system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
00000000000000000430_0,0.0463,0.0613,0,0.0644,0.051300000000000005,0.0162,0.0108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110_0,0.0352,0.0726,0,0.31880000000000003,0.047,0.2082,0.11280000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3_0,0.0548,0.0892,0,0.35200000000000004,0.0886,0.2716,0.1615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c_0,0.0485,0.0756,0,0.2953,0.068,0.1875,0.1134,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000458_0,0.0675,0.1014,0,0.0563,0.0781,0.0575,0.042800000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_0,0.054700000000000006,0.0787,0,0.2959,0.0728,0.21380000000000002,0.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043b_0,0.034800000000000005,0.0591,0,0.2503,0.058300000000000005,0.20700000000000002,0.1232,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b6_0,0.0471,0.065,0,0.0441,0.0516,0.0175,0.013600000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000434_0,0.0335,0.057800000000000004,0,0.30410000000000004,0.0434,0.224,0.11130000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084f_0,0.038,0.054,0,0.2379,0.056900000000000006,0.1346,0.08080000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148_0,0.083,0.0912,0,0.0459,0.0665,0.048,0.029900000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455_0,0.0307,0.0658,0,0.2592,0.0414,0.2016,0.12430000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7_0,0.0426,0.0589,0,0.034800000000000005,0.043300000000000005,0.0161,0.0097,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008aa_0,0.021400000000000002,0.044500000000000005,0,0.2616,0.0279,0.13190000000000002,0.0609,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000437_0,0.039400000000000004,0.0543,0,0.037000000000000005,0.0405,0.013000000000000001,0.010100000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000947_0,0.026500000000000003,0.0499,0,0.33490000000000003,0.0287,0.15660000000000002,0.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f_0,0.033299999999999996,0.045700000000000005,0,0.257,0.0352,0.1231,0.0568,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2_0,0.10160000000000001,0.1192,0,0.1456,0.1274,0.1585,0.11380000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,0.08990000000000001,0.1106,0,0.339,0.1279,0.4077,0.2614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a3f_0,0.0274,0.041,0,0.2358,0.0267,0.14850000000000002,0.07540000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a1_0,0.0485,0.0651,0,0.22145,0.07450000000000001,0.1502,0.1014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000517_0,0.06420000000000001,0.08410000000000001,0,0.2474,0.0714,0.1419,0.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e7_0,0.09530000000000001,0.1125,0,0.1301,0.0931,0.1183,0.0805,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a_0,0.0456,0.0644,0,0.0978,0.0495,0.054900000000000004,0.0368,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479_0,0.0412,0.061200000000000004,0,0.25270000000000004,0.061700000000000005,0.166,0.0922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_0,0.0374,0.0616,0,0.3331,0.0585,0.2501,0.13390000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b6_0,0.03455,0.04635,0,0.32030000000000003,0.0279,0.15685,0.08225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_0,0.0737,0.0988,0,0.2013,0.09430000000000001,0.131,0.069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_0,0.060500000000000005,0.09040000000000001,0,0.3714,0.0599,0.20040000000000002,0.10020000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139_0,0.0477,0.07390000000000001,0,0.2296,0.0723,0.1802,0.10930000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144_0,0.11710000000000001,0.131,0,0.2679,0.1312,0.2513,0.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d_0,0.058600000000000006,0.0955,0,0.2871,0.0819,0.27340000000000003,0.169,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000473_0,0.042,0.0621,0,0.21200000000000002,0.0699,0.1956,0.1211,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000461_0,0.06960000000000001,0.09820000000000001,0,0.34640000000000004,0.09910000000000001,0.2746,0.1915,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c_0,0.0407,0.062400000000000004,0,0.2646,0.07050000000000001,0.2736,0.16740000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cf_0,0.17850000000000002,0.1885,0,0.23520000000000002,0.194,0.19310000000000002,0.14750000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a30_0,0.034550000000000004,0.05865000000000001,0,0.2639,0.04275,0.14765,0.07345,"{""type"":""MultiPoint"",""coordinates"":[]}"
