system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
00000000000000000434_0,0.024050000000000002,0.045700000000000005,0,0.39065000000000005,0.03245000000000001,0.21515,0.12035000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.19242823145579,21.13012719729518]}"
0000000000000000084f_0,0.024200000000000003,0.0591,0,0.31880000000000003,0.038700000000000005,0.2031,0.0945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.23258292465593,21.11314903842532]}"
00000000000000000148_0,0.0246,0.0712,0,0.059300000000000005,0.031900000000000005,0.0651,0.0442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.33957227499457,21.133900121488484]}"
00000000000000000455_0,0.0246,0.0514,0,0.1685,0.0371,0.1933,0.10600000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.28675133628835,20.837725572314277]}"
000000000000000004a7_0,0.0252,0.048100000000000004,0,0.0324,0.0287,0.031,0.021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.19135025311485,20.840959507337107]}"
000000000000000008aa_0,0.0254,0.0509,0,0.27390000000000003,0.02875,0.1401,0.06570000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.56955928485657,22.488649401469132]}"
00000000000000000437_0,0.025500000000000002,0.0502,0,0.0189,0.0297,0.010700000000000001,0.0073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.16520927834696,20.842845969433757]}"
00000000000000000947_0,0.025750000000000002,0.055150000000000005,0,0.34055,0.029500000000000002,0.1724,0.07745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.45726072577793,21.91462593491676]}"
0000000000000000046f_0,0.025900000000000003,0.0356,0,0.24580000000000002,0.0333,0.1746,0.0937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.17059917005169,21.088894525754096]}"
000000000000000000b2_0,0.0262,0.0641,0,0.008400000000000001,0.031100000000000003,0.013800000000000002,0.010400000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.51797769042071,21.144949399483153]}"
00000000000000000038_0,0.026500000000000003,0.0424,0,0.2676,0.0463,0.20420000000000002,0.11220000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.18622985599536,21.140637486119378]}"
00000000000000000a3f_0,0.026500000000000003,0.05235,0,0.22255000000000003,0.027500000000000004,0.1442,0.07550000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79358996815228,21.668307884011185]}"
000000000000000004a1_0,0.0268,0.051000000000000004,0,0.47600000000000003,0.0264,0.14830000000000002,0.060500000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.56486974825175,20.906716186134656]}"
00000000000000000517_0,0.0269,0.0626,0,0.2333,0.053000000000000005,0.20620000000000002,0.1131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.32825350241467,20.81993892968871]}"
000000000000000004e7_0,0.027049999999999998,0.060399999999999995,0,0.1483,0.045750000000000006,0.09865000000000002,0.05815000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43308689607142,21.33117015788113]}"
0000000000000000049a_0,0.027100000000000003,0.045700000000000005,0,0.06430000000000001,0.031100000000000003,0.040600000000000004,0.0262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.16628725668791,20.89997882150376]}"
00000000000000000479_0,0.027200000000000002,0.050800000000000005,0,0.2661,0.0514,0.2021,0.1264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.34550115586975,21.13147467022136]}"
00000000000000000029_0,0.027600000000000003,0.0453,0,0.319,0.046200000000000005,0.20750000000000002,0.1028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.16979068629598,21.113688027595792]}"
000000000000000008b6_0,0.027600000000000003,0.052500000000000005,0,0.318,0.032100000000000004,0.15480000000000002,0.0718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.58292588546254,19.17709993809093]}"
00000000000000000032_0,0.027700000000000002,0.0506,0,0.1345,0.0407,0.0839,0.0502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.5284879792449,21.14521889406839]}"
00000000000000000033_0,0.027800000000000002,0.054,0,0.3529,0.0375,0.1872,0.0882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43039195021905,21.414713479304243]}"
00000000000000000139_0,0.0279,0.0743,0,0.28800000000000003,0.0489,0.2031,0.1179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.59667010930957,21.191571962728954]}"
00000000000000000144_0,0.0281,0.0478,0,0.28650000000000003,0.0307,0.1973,0.1102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47674501887963,21.265952468254053]}"
0000000000000000046d_0,0.0281,0.062400000000000004,0,0.2467,0.044000000000000004,0.1978,0.1109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40937137257066,21.44813080787349]}"
00000000000000000473_0,0.0281,0.0567,0,0.19440000000000002,0.0646,0.1956,0.1211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40586794296259,21.107759146720603]}"
00000000000000000461_0,0.028300000000000002,0.0441,0,0.22340000000000002,0.042300000000000004,0.1995,0.12660000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.1692516971255,21.020712395689422]}"
0000000000000000006c_0,0.0284,0.051800000000000006,0,0.22920000000000001,0.052000000000000005,0.22510000000000002,0.1285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44817859284461,21.00858513935381]}"
000000000000000004cf_0,0.0284,0.0476,0,0.07250000000000001,0.0398,0.0893,0.055400000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.61149231149754,21.185912576439]}"
00000000000000000a30_0,0.028450000000000003,0.04625,0,0.17470000000000002,0.03225,0.1034,0.054400000000000004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.76575134290827,22.756257524608337]}"
00000000000000000494_0,0.0285,0.0511,0,0.20550000000000002,0.0429,0.16390000000000002,0.096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40398148086594,21.05466871342914]}"
000000000000000004e1_0,0.0285,0.062,0,0.31880000000000003,0.0454,0.15360000000000001,0.095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41098834008207,21.201812756967918]}"
0000000000000000001b_0,0.0286,0.05195,0,0.29885,0.05265,0.21435,0.12775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.32124664319853,20.76280607761871]}"
0000000000000000003f_0,0.0287,0.042800000000000005,0,0.0151,0.0251,0.010700000000000001,0.0085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45222101162315,21.31095806398844]}"
00000000000000000056_0,0.0287,0.0591,0,0.2768,0.0417,0.19790000000000002,0.1067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38026595736518,21.429266186906982]}"
00000000000000000085_0,0.0287,0.0526,0,0.0117,0.0262,0.0082,0.007200000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43470386358283,21.218790915837776]}"
00000000000000000469_0,0.0287,0.0494,0,0.022000000000000002,0.0309,0.024,0.019200000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.20239953110952,20.836917088558568]}"
0000000000000000002a_0,0.028800000000000003,0.0558,0,0.3808,0.0361,0.18580000000000002,0.0925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45006505494128,21.39989127711627]}"
00000000000000000445_0,0.028900000000000002,0.0732,0,0.276,0.0524,0.23120000000000002,0.1148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4419802173842,21.40986257677]}"
000000000000000001e2_0,0.029,0.0692,0,0.0502,0.042800000000000005,0.030600000000000002,0.022000000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.52121162544354,21.128779724369]}"
000000000000000000c7_0,0.0291,0.0674,0,0.231,0.0505,0.2139,0.11410000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43982426070231,21.383721602002122]}"
00000000000000000464_0,0.0291,0.0531,0,0.24480000000000002,0.03375,0.1197,0.06910000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38080494653566,20.786521601119464]}"
0000000000000000049c_0,0.0291,0.0669,0,0.3144,0.057,0.2156,0.1268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.29106324965211,20.830718713098143]}"
0000000000000000048b_0,0.029500000000000002,0.059000000000000004,0,0.2695,0.0517,0.19790000000000002,0.1067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.31639574066429,20.82694578890484]}"
00000000000000000028_0,0.0296,0.044500000000000005,0,0.1519,0.0432,0.1466,0.0961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.2713901449299,20.9649270165456]}"
00000000000000000123_0,0.0296,0.0746,0,0.3791,0.0444,0.22,0.12290000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.20320801486523,21.11773044637433]}"
00000000000000000452_0,0.0296,0.0475,0,0.0177,0.030600000000000002,0.0098,0.0064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.19135025311485,21.034187124951217]}"
0000000000000000003c_0,0.029650000000000003,0.05095,0,0.0175,0.0279,0.0125,0.0103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.77696198683236,21.443549399924482]}"
00000000000000000912_0,0.02975,0.053250000000000006,0,0.2974,0.033600000000000005,0.1642,0.07955000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.58222553036266,22.496464744440974]}"
000000000000000004dd_0,0.030000000000000002,0.054900000000000004,0,0.030600000000000002,0.0313,0.014700000000000001,0.0119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.15766342996037,21.000230807211498]}"
00000000000000000523_0,0.030000000000000002,0.0471,0,0.0077,0.027700000000000002,0.010700000000000001,0.0103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.56864267244505,21.18348712517188]}"
00000000000000000034_0,0.030100000000000002,0.0494,0,0.25880000000000003,0.05,0.2025,0.12440000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.29187173340782,21.004812215160506]}"
0000000000000000006f_0,0.030100000000000002,0.050800000000000005,0,0.014700000000000001,0.031100000000000003,0.0523,0.0245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.27408509078225,21.096170879555462]}"
0000000000000000000b_0,0.0302,0.047400000000000005,0,0.3058,0.0329,0.1632,0.0794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.13933779816433,20.986217088779235]}"
00000000000000000073_0,0.0303,0.0522,0,0.1316,0.0636,0.12810000000000002,0.0868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.54115422475098,21.12096438139716]}"
00000000000000000035_0,0.030350000000000002,0.046700000000000005,0,0.1346,0.04245,0.1051,0.06225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.3608623472282,20.713758063105782]}"
000000000000000004d1_0,0.0304,0.058100000000000006,0,0.0129,0.038700000000000005,0.0221,0.0112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.25845440483857,20.83503062646192]}"
0000000000000000009d_0,0.030500000000000003,0.0758,0,0.0134,0.0398,0.0105,0.0098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.25441198606003,20.964657521960365]}"
0000000000000000003b_0,0.0309,0.058600000000000006,0,0.0216,0.0373,0.0134,0.0115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.47027714883396,21.294788388874288]}"
0000000000000000082b_0,0.031,0.0604,0,0.2218,0.055600000000000004,0.22310000000000002,0.1403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43497335816807,21.163544525864427]}"
000000000000000000ed_0,0.0313,0.0665,0,0.0456,0.051300000000000005,0.0364,0.0339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.25629844815668,20.831796691439088]}"
00000000000000000958_0,0.031400000000000004,0.0504,0,0.27190000000000003,0.03515,0.13565,0.06375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.06945801762353,21.85937954494341]}"
00000000000000000492_0,0.0318,0.05715,0,0.007600000000000001,0.03325,0.010350000000000002,0.008400000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.20967588491088,21.094014922873576]}"
000000000000000004d4_0,0.0318,0.075,0,0.2389,0.0789,0.1961,0.12390000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.2323134300707,21.089433514924565]}"
0000000000000000047c_0,0.031900000000000005,0.046200000000000005,0,0.0651,0.0324,0.0876,0.064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39778310540551,21.29209344302193]}"
0000000000000000004c_0,0.032,0.0592,0,0.19360000000000002,0.0354,0.10640000000000001,0.0591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4427887011399,20.610272142375212]}"
00000000000000000075_0,0.032100000000000004,0.0879,0,0.0131,0.0437,0.028300000000000002,0.0196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.57025963995646,21.19723134901891]}"
00000000000000000046_0,0.0322,0.0453,0,0.10980000000000001,0.033100000000000004,0.1078,0.079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45168202245269,21.209897594524993]}"
00000000000000000019_0,0.0323,0.0509,0,0.2197,0.0465,0.17470000000000002,0.0949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42149862890626,21.385877558684008]}"
00000000000000000071_0,0.0323,0.0509,0,0.098,0.0954,0.2107,0.20500000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39724411623504,21.14252394821603]}"
000000000000000000b7_0,0.0323,0.06810000000000001,0,0.0514,0.0437,0.0449,0.0335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44467516323655,21.170820879665794]}"
0000000000000000043d_0,0.0323,0.0502,0,0.263,0.0417,0.21400000000000002,0.1211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.96793924195433,19.894225029403543]}"
00000000000000000486_0,0.0325,0.0616,0,0.2847,0.0565,0.26890000000000003,0.16190000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.60125151725859,21.188877016876596]}"
00000000000000000519_0,0.0325,0.0636,0,0.039400000000000004,0.050300000000000004,0.0407,0.0332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46704321381112,21.185104092683297]}"
00000000000000000082_0,0.0328,0.0645,0,0.2243,0.0692,0.23340000000000002,0.1515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.61176180608278,21.28185264878297]}"
000000000000000000f8_0,0.0332,0.0772,0,0.25320000000000004,0.0671,0.272,0.1893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.6322433945607,21.24789633104325]}"
00000000000000000112_0,0.0333,0.0689,0,0.2605,0.056,0.2048,0.1364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39589664330886,21.347609327580518]}"
00000000000000000126_0,0.0333,0.08750000000000001,0,0.3275,0.046200000000000005,0.2303,0.11330000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.36786920644434,21.47427178264137]}"
000000000000000004a4_0,0.0333,0.062400000000000004,0,0.27590000000000003,0.0646,0.2597,0.15710000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.50908436910792,20.964657521960365]}"
0000000000000000093e_0,0.0333,0.0517,0,0.0635,0.0386,0.043000000000000003,0.034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.1860547672204,21.503916187017314]}"
000000000000000008a6_0,0.033549999999999996,0.05215,0,0.3287,0.04045,0.1912,0.0976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.36428509387156,22.046139292511857]}"
00000000000000000021_0,0.033600000000000005,0.0524,0,0.3191,0.0373,0.1605,0.07540000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.61661270861703,19.914706617881468]}"
00000000000000000433_0,0.033600000000000005,0.0449,0,0.33290000000000003,0.0316,0.1228,0.0594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.96281884483484,20.279602286290817]}"
000000000000000008b2_0,0.033600000000000005,0.051300000000000005,0,0.2838,0.062,0.2293,0.1389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.09945259954942,21.014783514814233]}"
000000000000000008d2_0,0.03365,0.0532,0,0.21895000000000003,0.053250000000000006,0.1827,0.108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.44082155607855,21.957206079384022]}"
0000000000000000001d_0,0.033800000000000004,0.060500000000000005,0,0.3234,0.051800000000000006,0.1789,0.09970000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.28971577672594,21.003195247649092]}"
0000000000000000043e_0,0.034,0.0463,0,0.3401,0.0304,0.15330000000000002,0.06620000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.77201667848786,20.76981293683484]}"
00000000000000000453_0,0.034,0.0688,0,0.30460000000000004,0.0524,0.2519,0.1198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37541505483094,21.470768353033304]}"
000000000000000005b8_0,0.0341,0.0516,0,0.2847,0.0489,0.1632,0.0839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46488725712925,21.302334237260894]}"
00000000000000000084_0,0.0342,0.0589,0,0.3287,0.0482,0.1917,0.09960000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39778310540551,21.469959869277595]}"
00000000000000000475_0,0.0342,0.0476,0,0.2106,0.0528,0.1947,0.0988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37433707649,21.44624434577684]}"
0000000000000000004d_0,0.03425,0.05310000000000001,0,0.24585,0.05595,0.17765,0.10325000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.36921667937051,20.724537846515215]}"
0000000000000000045b_0,0.0346,0.0609,0,0.3522,0.032100000000000004,0.19240000000000002,0.0907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.01752624563773,19.909586220761987]}"
000000000000000000d4_0,0.0347,0.06705,0,0.31265,0.049,0.22565000000000002,0.12215000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.98824574165728,21.48855499565887]}"
000000000000000004a5_0,0.03475,0.044700000000000004,0,0.10065,0.042749999999999996,0.09445,0.05765000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.80471992911166,21.43519506778217]}"
00000000000000000070_0,0.0349,0.048400000000000006,0,0.3221,0.0367,0.1648,0.075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.77578960268116,20.788138568630878]}"
00000000000000000157_0,0.035,0.06380000000000001,0,0.1764,0.0567,0.1532,0.0867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45976686000976,21.423067811446558]}"
00000000000000000447_0,0.0351,0.0626,0,0.381,0.041600000000000005,0.2227,0.10500000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41368328593443,21.4422019269983]}"
00000000000000000460_0,0.0351,0.0558,0,0.22060000000000002,0.048600000000000004,0.1998,0.117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44737010908891,20.633987665875967]}"
0000000000000000043f_0,0.0352,0.054200000000000005,0,0.30060000000000003,0.043500000000000004,0.1714,0.0835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.89275025267352,19.98423622087232]}"
00000000000000000086_0,0.035300000000000005,0.0644,0,0.077,0.048600000000000004,0.07740000000000001,0.052500000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4449446578218,21.220407883349193]}"
