system:index,blue_S2_2,green_S2_2,landcover_S2_2,nir_S2_2,red_S2_2,swir1_S2_2,swir2_S2_2
00000000000000000056_0,0.0758,0.10210000000000000,0,0.0201,0.0757,0.0085,0.006500000000000000
00000000000000000057_0,0.0731,0.0998,0,0.2426,0.1019,0.2015,0.1558
0000000000000000005a_0,0.061200000000000000,0.07305,0,0.08900000000000000,0.05305,0.06540000000000000,0.039150000000000000
0000000000000000005b_0,0.058350000000000000,0.08070000000000000,0,0.01225,0.06165,0.01245,0.01025
0000000000000000005c_0,0.0834,0.10565000000000000,0,0.01835,0.06205,0.01065,0.0089
0000000000000000005e_0,0.0247,0.04095,0,0.41415,0.0213,0.1683,0.0631
0000000000000000005f_0,0.0473,0.0606,0,0.0373,0.0417,0.017,0.012400000000000000
00000000000000000060_0,0.034100000000000000,0.0513,0,0.2973,0.03320000000000000,0.13615,0.06055000000000000
00000000000000000062_0,0.06175,0.08425,0,0.24930000000000000,0.0761,0.17345000000000000,0.08435000000000000
00000000000000000064_0,0.0817,0.10300000000000000,0,0.04365,0.0922,0.01525,0.0138
00000000000000000067_0,0.03545,0.054000000000000000,0,0.0558,0.03765,0.03755,0.026000000000000000
0000000000000000006a_0,0.0775,0.1024,0,0.0222,0.0577,0.0143,0.011300000000000000
0000000000000000006b_0,0.0478,0.082,0,0.23090000000000000,0.0931,0.19010000000000000,0.1208
0000000000000000006e_0,0.06430000000000000,0.0845,0,0.2373,0.07400000000000000,0.16770000000000000,0.12140000000000000
00000000000000000072_0,0.12990000000000000,0.1648,0,0.24280000000000000,0.189,0.2771,0.2301
00000000000000000073_0,0.0402,0.05935,0,0.0492,0.043500000000000000,0.052450000000000000,0.034100000000000000
00000000000000000074_0,0.0728,0.0927,0,0.017,0.0543,0.008400000000000000,0.006
00000000000000000075_0,0.1588,0.1821,0,0.22,0.1889,0.2417,0.22820000000000000
00000000000000000078_0,0.1359,0.16110000000000000,0,0.21050000000000000,0.16970000000000000,0.26280000000000000,0.2589
0000000000000000007a_0,0.0777,0.0876,0,0.026600000000000000,0.0471,0.0281,0.0213
0000000000000000007e_0,0.0911,0.1145,0,0.27240000000000000,0.1062,0.16770000000000000,0.1004
00000000000000000080_0,0.12865000000000000,0.18055,0,0.30115000000000000,0.22815000000000000,0.3538,0.27885000000000000
00000000000000000081_0,0.0558,0.0741,0,0.0998,0.061900000000000000,0.0753,0.05
00000000000000000082_0,0.06275,0.0983,0,0.25655,0.09230000000000000,0.15080000000000000,0.08045
00000000000000000083_0,0.0801,0.10825000000000000,0,0.0352,0.09490000000000000,0.022600000000000000,0.0217
00000000000000000084_0,0.0353,0.056150000000000000,0,0.37875000000000000,0.044,0.1955,0.09315000000000000
00000000000000000086_0,0.15095,0.18080000000000000,0,0.33895000000000000,0.1845,0.2707,0.2087
00000000000000000087_0,0.0596,0.0794,0,0.1988,0.0825,0.2058,0.14550000000000000
00000000000000000088_0,0.0818,0.1192,0,0.038700000000000000,0.1159,0.016900000000000000,0.0134
00000000000000000089_0,0.0368,0.0655,0,0.2999,0.0654,0.1585,0.1029
0000000000000000008a_0,0.0887,0.12050000000000000,0,0.0502,0.1107,0.0409,0.0332
0000000000000000008b_0,0.07525000000000000,0.09055000000000000,0,0.05765,0.07005,0.0325,0.021900000000000000
0000000000000000008c_0,0.051300000000000000,0.08360000000000000,0,0.094,0.0693,0.0362,0.021500000000000000
0000000000000000008d_0,0.061900000000000000,0.069,0,0.0173,0.0429,0.013800000000000000,0.011300000000000000
0000000000000000008e_0,0.07540000000000000,0.09570000000000000,0,0.076,0.083,0.0424,0.0324
0000000000000000008f_0,0.0884,0.1092,0,0.0408,0.07635,0.035250000000000000,0.030500000000000000
00000000000000000090_0,0.14800000000000000,0.1859,0,0.3204,0.2073,0.3003,0.24830000000000000
00000000000000000091_0,0.0558,0.076,0,0.2184,0.0594,0.14850000000000000,0.0872
00000000000000000093_0,0.0782,0.10540000000000000,0,0.027100000000000000,0.07730000000000000,0.0172,0.013800000000000000
00000000000000000095_0,0.0514,0.06470000000000000,0,0.2509,0.0579,0.2074,0.1188
00000000000000000096_0,0.1396,0.1653,0,0.2582,0.15230000000000000,0.1923,0.1301
00000000000000000099_0,0.0353,0.05575000000000000,0,0.36260000000000000,0.033100000000000000,0.18335,0.0791
0000000000000000009a_0,0.09235,0.13255,0,0.07780000000000000,0.1291,0.033350000000000000,0.021900000000000000
0000000000000000009b_0,0.055,0.0805,0,0.2649,0.0804,0.217,0.1341
0000000000000000009e_0,0.034,0.0516,0,0.3523,0.029500000000000000,0.1743,0.08360000000000000
000000000000000000a1_0,0.0212,0.04335,0,0.30485000000000000,0.02325,0.13245,0.05775
000000000000000000a4_0,0.1262,0.1422,0,0.229,0.1401,0.1874,0.15510000000000000
000000000000000000a5_0,0.08915000000000000,0.11445,0,0.0298,0.0896,0.013850000000000000,0.00935
000000000000000000a6_0,0.0328,0.054450000000000000,0,0.29410000000000000,0.039650000000000000,0.18575000000000000,0.10485
000000000000000000a7_0,0.054150000000000000,0.09240000000000000,0,0.25105,0.093,0.19405,0.11795
000000000000000000a9_0,0.0385,0.05790000000000000,0,0.1487,0.042050000000000000,0.08225,0.04535
000000000000000000ab_0,0.1012,0.1242,0,0.09480000000000000,0.1124,0.0451,0.0324
000000000000000000ac_0,0.0981,0.11520000000000000,0,0.05,0.0873,0.0323,0.0262
000000000000000000ad_0,0.0388,0.05675,0,0.28705,0.06915,0.22350000000000000,0.1322
000000000000000000ae_0,0.07050000000000000,0.0897,0,0.0177,0.05395,0.00955,0.00665
000000000000000000b0_0,0.051000000000000000,0.0753,0,0.29545,0.0625,0.2134,0.12405000000000000
000000000000000000b2_0,0.058050000000000000,0.08115,0,0.2141,0.07845,0.14445000000000000,0.09160000000000000
000000000000000000b3_0,0.0316,0.055,0,0.34640000000000000,0.0309,0.1686,0.0873
000000000000000000b4_0,0.044500000000000000,0.0603,0,0.0732,0.043500000000000000,0.059500000000000000,0.0397
000000000000000000b5_0,0.09140000000000000,0.10170000000000000,0,0.14645,0.08990000000000000,0.09975,0.0749
000000000000000000b6_0,0.09490000000000000,0.10765,0,0.03825,0.06480000000000000,0.020200000000000000,0.01565
000000000000000000b7_0,0.0683,0.0995,0,0.0213,0.0687,0.0135,0.012400000000000000
000000000000000000b8_0,0.036500000000000000,0.0714,0,0.3567,0.0383,0.1956,0.09140000000000000
000000000000000000b9_0,0.15380000000000000,0.2268,0,0.377,0.3561,0.5202,0.45130000000000000
000000000000000000ba_0,0.0572,0.07970000000000000,0,0.2539,0.09430000000000000,0.2215,0.1419
000000000000000000bd_0,0.0748,0.09345,0,0.036250000000000000,0.056400000000000000,0.024,0.022600000000000000
000000000000000000c0_0,0.04295,0.06420000000000000,0,0.26230000000000000,0.0526,0.1775,0.1058
000000000000000000c1_0,0.0431,0.0721,0,0.25020000000000000,0.0451,0.1494,0.0758
000000000000000000c2_0,0.1149,0.1401,0,0.2034,0.1602,0.2373,0.2026
000000000000000000c6_0,0.09275,0.11075,0,0.22435,0.12680000000000000,0.27345,0.2394
000000000000000000ca_0,0.0349,0.0528,0,0.3645,0.0342,0.1774,0.09870000000000000
000000000000000000cd_0,0.1143,0.1574,0,0.2883,0.21610000000000000,0.3342,0.25420000000000000
000000000000000000ce_0,0.08835000000000000,0.1142,0,0.2245,0.10985,0.18145,0.12530000000000000
000000000000000000cf_0,0.0806,0.0941,0,0.31115000000000000,0.08055000000000000,0.20925,0.12975000000000000
000000000000000000d0_0,0.10890000000000000,0.1336,0,0.0492,0.1062,0.038200000000000000,0.0339
000000000000000000d2_0,0.1364,0.1641,0,0.2521,0.1776,0.2472,0.21000000000000000
000000000000000000d5_0,0.024300000000000000,0.043300000000000000,0,0.2886,0.023,0.10650000000000000,0.0437
000000000000000000d7_0,0.0288,0.056100000000000000,0,0.3109,0.03695,0.1869,0.09335
000000000000000000d8_0,0.08410000000000000,0.112,0,0.0477,0.1017,0.0273,0.0182
000000000000000000da_0,0.059000000000000000,0.0794,0,0.18130000000000000,0.067,0.1097,0.0693
000000000000000000db_0,0.038650000000000000,0.0767,0,0.5202,0.035500000000000000,0.22890000000000000,0.0965
000000000000000000dc_0,0.04920000000000000,0.0748,0,0.2652,0.0476,0.15710000000000000,0.07485
000000000000000000de_0,0.0852,0.1067,0,0.0164,0.0688,0.0125,0.0106
000000000000000000e0_0,0.0847,0.11270000000000000,0,0.0308,0.0959,0.015700000000000000,0.011600000000000000
000000000000000000e1_0,0.17525000000000000,0.15455000000000000,0,0.2197,0.16155000000000000,0.24605000000000000,0.2099
000000000000000000e2_0,0.051500000000000000,0.0796,0,0.3729,0.0524,0.1804,0.0898
000000000000000000e3_0,0.0794,0.10650000000000000,0,0.029150000000000000,0.0784,0.0175,0.01285
000000000000000000e5_0,0.19770000000000000,0.1869,0,0.27490000000000000,0.17270000000000000,0.3002,0.2902
000000000000000000e6_0,0.0499,0.08120000000000000,0,0.31880000000000000,0.0631,0.225,0.1233
000000000000000000eb_0,0.0889,0.1173,0,0.1884,0.1341,0.1645,0.1278
000000000000000000ec_0,0.1521,0.215,0,0.32,0.2943,0.4635,0.3336
000000000000000000ee_0,0.0584,0.07830000000000000,0,0.28240000000000000,0.0819,0.2469,0.1585
000000000000000000f2_0,0.0315,0.0471,0,0.3683,0.029500000000000000,0.1312,0.0517
000000000000000000f3_0,0.027700000000000000,0.0432,0,0.2931,0.026600000000000000,0.1477,0.0656
000000000000000000f5_0,0.041,0.0655,0,0.27305,0.07390000000000000,0.28580000000000000,0.17170000000000000
000000000000000000f7_0,0.0357,0.0592,0,0.2866,0.056600000000000000,0.19460000000000000,0.10110000000000000
000000000000000000f8_0,0.0585,0.0762,0,0.0964,0.061200000000000000,0.053700000000000000,0.0323
000000000000000000f9_0,0.06705,0.0888,0,0.01455,0.045950000000000000,0.0069500000000000000,0.006
000000000000000000fb_0,0.0472,0.0747,0,0.0666,0.049,0.0459,0.0269
000000000000000000fc_0,0.0395,0.0567,0,0.32180000000000000,0.046,0.20875,0.1164
000000000000000000fe_0,0.0369,0.055600000000000000,0,0.018500000000000000,0.0342,0.0117,0.0115
000000000000000000ff_0,0.06380000000000000,0.0888,0,0.2429,0.0799,0.17400000000000000,0.10790000000000000
00000000000000000103_0,0.0529,0.067,0,0.1947,0.0713,0.18780000000000000,0.1087
00000000000000000107_0,0.08270000000000000,0.1066,0,0.0167,0.0505,0.010400000000000000,0.009300000000000000
00000000000000000108_0,0.11320000000000000,0.1374,0,0.2611,0.157,0.27890000000000000,0.22940000000000000
0000000000000000010a_0,0.0598,0.08885,0,0.3088,0.08865,0.22465000000000000,0.13995000000000000
0000000000000000010b_0,0.0361,0.0534,0,0.05455,0.035250000000000000,0.057150000000000000,0.035100000000000000
0000000000000000010d_0,0.0655,0.0886,0,0.26930000000000000,0.0927,0.2429,0.1559
0000000000000000010e_0,0.062200000000000000,0.084,0,0.016900000000000000,0.048600000000000000,0.010700000000000000,0.00935
0000000000000000010f_0,0.0635,0.07970000000000000,0,0.01575,0.04295,0.01,0.0069
00000000000000000111_0,0.0456,0.07010000000000000,0,0.041800000000000000,0.047,0.0246,0.019200000000000000
00000000000000000114_0,0.1426,0.1631,0,0.1973,0.1743,0.2156,0.19440000000000000
00000000000000000115_0,0.04825,0.0771,0,0.3254,0.06420000000000000,0.262,0.15440000000000000
00000000000000000116_0,0.11265000000000000,0.13865,0,0.06745000000000000,0.1081,0.08245,0.0717
00000000000000000117_0,0.027800000000000000,0.0444,0,0.32330000000000000,0.030100000000000000,0.1575,0.07490000000000000
00000000000000000119_0,0.050850000000000000,0.07725,0,0.02315,0.0439,0.0159,0.01165
0000000000000000011b_0,0.08070000000000000,0.10210000000000000,0,0.0239,0.0609,0.019100000000000000,0.0149
0000000000000000011c_0,0.0367,0.057300000000000000,0,0.36410000000000000,0.0422,0.1701,0.0844
0000000000000000011e_0,0.05305,0.08695,0,0.40845000000000000,0.06255000000000000,0.20935,0.10725000000000000
00000000000000000120_0,0.1635,0.22215000000000000,0,0.2921,0.256,0.3789,0.3507
00000000000000000122_0,0.07350000000000000,0.11200000000000000,0,0.0538,0.0821,0.00785,0.0066
00000000000000000123_0,0.0449,0.0639,0,0.1456,0.0568,0.0949,0.064
00000000000000000125_0,0.04290000000000000,0.0799,0,0.1511,0.0628,0.09295,0.05345
00000000000000000126_0,0.0356,0.05600000000000000,0,0.33420000000000000,0.040600000000000000,0.1886,0.09995000000000000
00000000000000000127_0,0.0707,0.09730000000000000,0,0.3108,0.1032,0.255,0.1637
00000000000000000129_0,0.08045000000000000,0.1034,0,0.019200000000000000,0.0507,0.02025,0.018000000000000000
0000000000000000012a_0,0.1154,0.1343,0,0.155,0.1458,0.1703,0.1547
0000000000000000012b_0,0.0548,0.0761,0,0.2998,0.0558,0.2272,0.1168
0000000000000000012c_0,0.1157,0.15005000000000000,0,0.27395,0.17065000000000000,0.3156,0.2681
0000000000000000012e_0,0.041800000000000000,0.0699,0,0.39535000000000000,0.03445,0.2019,0.0947
00000000000000000130_0,0.11945,0.14450000000000000,0,0.3077,0.1451,0.26675000000000000,0.21000000000000000
00000000000000000131_0,0.08750000000000000,0.1247,0,0.3055,0.1332,0.3054,0.2218
00000000000000000132_0,0.055600000000000000,0.0767,0,0.21450000000000000,0.0718,0.1912,0.1427
00000000000000000133_0,0.043300000000000000,0.06945000000000000,0,0.34585,0.04625,0.19365000000000000,0.10600000000000000
00000000000000000134_0,0.054400000000000000,0.0766,0,0.11370000000000000,0.056900000000000000,0.08420000000000000,0.049800000000000000
00000000000000000135_0,0.0656,0.08080000000000000,0,0.27290000000000000,0.0809,0.2257,0.1516
00000000000000000136_0,0.0765,0.0942,0,0.1892,0.08080000000000000,0.132,0.0925
00000000000000000137_0,0.0785,0.112,0,0.038700000000000000,0.10500000000000000,0.0131,0.0094
00000000000000000139_0,0.18745,0.133,0,0.27745,0.17015000000000000,0.23470000000000000,0.29815
0000000000000000013a_0,0.1197,0.15935,0,0.34825000000000000,0.1461,0.31115000000000000,0.25430000000000000
0000000000000000013d_0,0.1447,0.167,0,0.23,0.1772,0.23750000000000000,0.2093
0000000000000000013e_0,0.1285,0.1431,0,0.2019,0.1505,0.20700000000000000,0.1847
0000000000000000013f_0,0.0668,0.10075,0,0.3357,0.10035,0.24305000000000000,0.13825
00000000000000000140_0,0.08785000000000000,0.12045,0,0.03655,0.1066,0.015850000000000000,0.01105
00000000000000000141_0,0.1371,0.1585,0,0.09480000000000000,0.128,0.09230000000000000,0.0877
00000000000000000142_0,0.08650000000000000,0.11040000000000000,0,0.0227,0.0698,0.010700000000000000,0.0089
00000000000000000144_0,0.0658,0.09785,0,0.09695000000000000,0.07725000000000000,0.0674,0.0492
00000000000000000145_0,0.10305,0.13325,0,0.22305,0.1664,0.2258,0.18385
00000000000000000146_0,0.0761,0.094,0,0.1894,0.0981,0.1633,0.1009
00000000000000000148_0,0.026000000000000000,0.0455,0,0.3259,0.02585,0.14795000000000000,0.06565000000000000
00000000000000000149_0,0.1024,0.10790000000000000,0,0.1135,0.1032,0.0932,0.0731
0000000000000000014b_0,0.0488,0.06860000000000000,0,0.2659,0.0473,0.1183,0.0674
0000000000000000014d_0,0.0751,0.08990000000000000,0,0.0256,0.0502,0.0165,0.0134
0000000000000000014e_0,0.062150000000000000,0.0772,0,0.013250000000000000,0.04215000000000000,0.014,0.0135
00000000000000000150_0,0.042800000000000000,0.0688,0,0.3518,0.049800000000000000,0.1981,0.11180000000000000
00000000000000000152_0,0.06960000000000000,0.0994,0,0.0287,0.0679,0.0149,0.0117
00000000000000000153_0,0.039,0.0608,0,0.32330000000000000,0.0438,0.1956,0.1052
00000000000000000154_0,0.1057,0.1135,0,0.1413,0.11470000000000000,0.1647,0.15990000000000000
00000000000000000156_0,0.0351,0.053000000000000000,0,0.3014,0.0352,0.1811,0.0858
00000000000000000157_0,0.0775,0.0815,0,0.0223,0.0397,0.0119,0.010700000000000000
00000000000000000159_0,0.0819,0.1107,0,0.0329,0.1024,0.0118,0.0108
0000000000000000015b_0,0.09525,0.11455,0,0.17545,0.11495,0.20980000000000000,0.19385000000000000
0000000000000000015c_0,0.044550000000000000,0.07095,0,0.3587,0.05355,0.21500000000000000,0.11805000000000000
0000000000000000015f_0,0.0853,0.0993,0,0.0279,0.06760000000000000,0.0173,0.0129
00000000000000000160_0,0.030350000000000000,0.042,0,0.04425,0.0222,0.0259,0.0178
00000000000000000163_0,0.038700000000000000,0.057100000000000000,0,0.3431,0.0472,0.19460000000000000,0.1077
00000000000000000167_0,0.03315,0.060050000000000000,0,0.35255000000000000,0.0367,0.21715,0.1052
0000000000000000016a_0,0.2235,0.321,0,0.3912,0.37520000000000000,0.4675,0.37420000000000000
0000000000000000016c_0,0.09770000000000000,0.11040000000000000,0,0.15760000000000000,0.11460000000000000,0.18480000000000000,0.1758
0000000000000000016f_0,0.02475,0.042300000000000000,0,0.31895,0.0251,0.1373,0.05355
00000000000000000170_0,0.08565,0.1182,0,0.052950000000000000,0.11375000000000000,0.0225,0.01755
00000000000000000173_0,0.1162,0.166,0,0.29025,0.18375000000000000,0.24650000000000000,0.164
00000000000000000174_0,0.06855,0.08265,0,0.062450000000000000,0.064,0.0679,0.05335
00000000000000000175_0,0.06955,0.0809,0,0.04725,0.06520000000000000,0.046200000000000000,0.0419
00000000000000000176_0,0.0852,0.10305,0,0.03795,0.06130000000000000,0.03295,0.02765
00000000000000000177_0,0.0449,0.0758,0,0.2684,0.0611,0.2074,0.1208
00000000000000000179_0,0.0719,0.0913,0,0.0207,0.060000000000000000,0.014100000000000000,0.012100000000000000
0000000000000000017a_0,0.1295,0.1777,0,0.2556,0.22260000000000000,0.3175,0.21000000000000000
0000000000000000017b_0,0.0434,0.06795000000000000,0,0.3345,0.053500000000000000,0.21130000000000000,0.10875000000000000
0000000000000000017c_0,0.050300000000000000,0.0809,0,0.31920000000000000,0.069,0.2645,0.154
0000000000000000017d_0,0.0917,0.11235,0,0.01455,0.06520000000000000,0.00585,0.0039
00000000000000000180_0,0.08080000000000000,0.1008,0,0.0307,0.051500000000000000,0.0268,0.023100000000000000
00000000000000000182_0,0.044500000000000000,0.0882,0,0.3734,0.0548,0.2538,0.1233
00000000000000000184_0,0.043300000000000000,0.0634,0,0.20470000000000000,0.0592,0.1082,0.0631
00000000000000000185_0,0.0509,0.0724,0,0.3296,0.0639,0.1985,0.11570000000000000
00000000000000000188_0,0.1134,0.1388,0,0.050800000000000000,0.0891,0.0412,0.0368
00000000000000000189_0,0.0417,0.062200000000000000,0,0.2773,0.0539,0.16820000000000000,0.1034
0000000000000000018a_0,0.0948,0.1165,0,0.038900000000000000,0.08305000000000000,0.018050000000000000,0.011550000000000000
0000000000000000018b_0,0.189,0.27030000000000000,0,0.35200000000000000,0.31470000000000000,0.4333,0.4002
0000000000000000018c_0,0.09195,0.11465,0,0.23155,0.13495000000000000,0.28625,0.25170000000000000
0000000000000000018d_0,0.0697,0.0863,0,0.013000000000000000,0.0436,0.0083,0.0068000000000000000
00000000000000000190_0,0.07625000000000000,0.10250000000000000,0,0.021900000000000000,0.067,0.01345,0.011550000000000000
00000000000000000191_0,0.08170000000000000,0.09960000000000000,0,0.0499,0.0689,0.0376,0.0317
00000000000000000193_0,0.03715,0.05435,0,0.0815,0.0363,0.0459,0.02685
00000000000000000194_0,0.08810000000000000,0.10795000000000000,0,0.0631,0.09590000000000000,0.05505,0.0476
00000000000000000195_0,0.04425,0.06440000000000000,0,0.3068,0.0543,0.18675000000000000,0.10605
00000000000000000196_0,0.022600000000000000,0.0376,0,0.3289,0.0238,0.12190000000000000,0.0506
00000000000000000198_0,0.06325,0.1024,0,0.3015,0.1256,0.27225,0.20730000000000000
00000000000000000199_0,0.068,0.0963,0,0.12275,0.08085,0.06765,0.049600000000000000
0000000000000000019b_0,0.06465000000000000,0.0822,0,0.23495000000000000,0.0713,0.15125,0.09090000000000000
0000000000000000019d_0,0.0504,0.06165,0,0.1478,0.058800000000000000,0.10945000000000000,0.05885
0000000000000000019e_0,0.11875000000000000,0.12945,0,0.22240000000000000,0.11960000000000000,0.24120000000000000,0.21555000000000000
000000000000000001a3_0,0.0367,0.0673,0,0.38970000000000000,0.0329,0.1792,0.07880000000000000
000000000000000001a6_0,0.0543,0.0887,0,0.1403,0.0631,0.0872,0.045000000000000000
000000000000000001a9_0,0.03155,0.048850000000000000,0,0.3352,0.0316,0.15300000000000000,0.07020000000000000
000000000000000001aa_0,0.045700000000000000,0.0659,0,0.3705,0.0379,0.1433,0.059300000000000000
000000000000000001ae_0,0.0721,0.0906,0,0.0234,0.051500000000000000,0.0103,0.0088
000000000000000001b0_0,0.0819,0.11610000000000000,0,0.16670000000000000,0.1208,0.1095,0.0585
000000000000000001b1_0,0.0403,0.0563,0,0.13905,0.0539,0.0925,0.05455
000000000000000001b4_0,0.15030000000000000,0.17830000000000000,0,0.2564,0.19870000000000000,0.3145,0.2482
000000000000000001b5_0,0.0716,0.1135,0,0.038700000000000000,0.0811,0.017,0.012400000000000000
000000000000000001b8_0,0.051500000000000000,0.0816,0,0.3955,0.0844,0.2328,0.14170000000000000
000000000000000001ba_0,0.05215,0.08125,0,0.29375,0.06945,0.21155000000000000,0.1282
000000000000000001bb_0,0.0834,0.11950000000000000,0,0.0347,0.10930000000000000,0.0148,0.0106
000000000000000001bc_0,0.1257,0.15360000000000000,0,0.2581,0.1845,0.2601,0.24730000000000000
000000000000000001bd_0,0.08380000000000000,0.12525,0,0.32975,0.12285000000000000,0.27680000000000000,0.20405
000000000000000001bf_0,0.0539,0.0687,0,0.0753,0.048,0.0506,0.0349
0000000000000000007c_0,0.0247,0.0443,0,0.3522,0.025900000000000000,0.1658,0.0723
