system:index,blue_S2_1,green_S2_1,landcover_S2_1,nir_S2_1,red_S2_1,swir1_S2_1,swir2_S2_1
0000000000000000010e_0,0.058300000000000000,0.0854,0,0.0134,0.051800000000000000,0.0081,0.0056
0000000000000000010f_0,0.1125,0.1189,0,0.054200000000000000,0.0907,0.037200000000000000,0.029300000000000000
00000000000000000111_0,0.0534,0.07615,0,0.0487,0.05285,0.03605,0.029400000000000000
00000000000000000114_0,0.14665,0.16975,0,0.1981,0.18295,0.22050000000000000,0.20640000000000000
00000000000000000115_0,0.052500000000000000,0.07970000000000000,0,0.273,0.0901,0.30810000000000000,0.19740000000000000
00000000000000000116_0,0.11950000000000000,0.1293,0,0.0942,0.116,0.053700000000000000,0.0432
00000000000000000117_0,0.0393,0.0487,0,0.341,0.0345,0.1592,0.07050000000000000
00000000000000000119_0,0.058100000000000000,0.0728,0,0.0258,0.0606,0.010700000000000000,0.0067
0000000000000000011b_0,0.10740000000000000,0.1298,0,0.15,0.1342,0.11750000000000000,0.07690000000000000
0000000000000000011c_0,0.037700000000000000,0.0519,0,0.35250000000000000,0.0454,0.1758,0.08900000000000000
0000000000000000011e_0,0.07835,0.08990000000000000,0,0.3531,0.07595,0.23025,0.1279
00000000000000000120_0,0.11910000000000000,0.1587,0,0.2861,0.19920000000000000,0.38170000000000000,0.3155
00000000000000000122_0,0.06425,0.09075,0,0.0251,0.07340000000000000,0.00755,0.0075
00000000000000000123_0,0.0921,0.1015,0,0.1724,0.0853,0.1169,0.0785
00000000000000000125_0,0.09165000000000000,0.11410000000000000,0,0.1615,0.1046,0.13190000000000000,0.08265
00000000000000000126_0,0.0497,0.0714,0,0.2417,0.0627,0.20570000000000000,0.1306
00000000000000000127_0,0.08660000000000000,0.109,0,0.2543,0.1047,0.22920000000000000,0.1517
00000000000000000129_0,0.0956,0.1137,0,0.0455,0.0699,0.0305,0.02405
0000000000000000012a_0,0.12280000000000000,0.1594,0,0.20305,0.1855,0.2252,0.20800000000000000
0000000000000000012b_0,0.07365000000000000,0.09190000000000000,0,0.24545,0.10085,0.30655,0.21305000000000000
0000000000000000012c_0,0.12190000000000000,0.15540000000000000,0,0.27215,0.18155000000000000,0.31525000000000000,0.2683
0000000000000000012e_0,0.0441,0.0714,0,0.3433,0.0373,0.1879,0.094
00000000000000000130_0,0.09225,0.11860000000000000,0,0.27545000000000000,0.12535000000000000,0.25670000000000000,0.20685
00000000000000000131_0,0.1014,0.1433,0,0.3327,0.16390000000000000,0.3405,0.2544
00000000000000000132_0,0.1,0.1106,0,0.2078,0.10590000000000000,0.2,0.15480000000000000
00000000000000000133_0,0.05065,0.07385,0,0.21940000000000000,0.06035,0.19090000000000000,0.124
00000000000000000134_0,0.08,0.0874,0,0.1273,0.0743,0.11320000000000000,0.0796
00000000000000000135_0,0.0587,0.0712,0,0.22710000000000000,0.0698,0.1962,0.1207
00000000000000000136_0,0.0961,0.1162,0,0.1675,0.1223,0.15025,0.12535000000000000
00000000000000000137_0,0.0927,0.124,0,0.07200000000000000,0.11460000000000000,0.0217,0.01465
00000000000000000139_0,0.1661,0.20605,0,0.21655000000000000,0.23900000000000000,0.22285000000000000,0.18470000000000000
0000000000000000013a_0,0.14765,0.1724,0,0.32330000000000000,0.1719,0.3289,0.29225
0000000000000000013d_0,0.12150000000000000,0.1366,0,0.1774,0.14,0.1993,0.2064
0000000000000000013e_0,0.10880000000000000,0.12285000000000000,0,0.1779,0.12990000000000000,0.18175000000000000,0.15815
0000000000000000013f_0,0.08415,0.11315,0,0.32555,0.08905,0.27985000000000000,0.1649
00000000000000000140_0,0.08610000000000000,0.1124,0,0.0316,0.0961,0.0151,0.0128
00000000000000000141_0,0.0946,0.10650000000000000,0,0.0804,0.0849,0.0719,0.06760000000000000
00000000000000000142_0,0.12395,0.15155000000000000,0,0.15475,0.1301,0.01865,0.014350000000000000
00000000000000000144_0,0.08165,0.10645,0,0.0712,0.083,0.0541,0.0417
00000000000000000146_0,0.061000000000000000,0.0814,0,0.23040000000000000,0.08,0.258,0.1749
00000000000000000148_0,0.02975,0.053250000000000000,0,0.2974,0.033600000000000000,0.1642,0.07955000000000000
00000000000000000149_0,0.09755,0.0976,0,0.09820000000000000,0.08910000000000000,0.07200000000000000,0.0562
0000000000000000014b_0,0.03745,0.0547,0,0.2187,0.0393,0.10665,0.0636
0000000000000000014d_0,0.07390000000000000,0.08370000000000000,0,0.0223,0.050100000000000000,0.0117,0.008400000000000000
0000000000000000014e_0,0.0809,0.09820000000000000,0,0.0594,0.08170000000000000,0.023200000000000000,0.018600000000000000
00000000000000000150_0,0.03815,0.06935,0,0.30135,0.0531,0.2048,0.1169
00000000000000000152_0,0.07405,0.10435,0,0.019500000000000000,0.0746,0.013900000000000000,0.011300000000000000
00000000000000000153_0,0.04535,0.060700000000000000,0,0.21345000000000000,0.05535,0.17785,0.10855000000000000
00000000000000000154_0,0.0998,0.11005000000000000,0,0.1466,0.11735000000000000,0.1648,0.16655
00000000000000000156_0,0.04845000000000000,0.06325,0,0.18685000000000000,0.0565,0.19205,0.11675
00000000000000000157_0,0.09445,0.1068,0,0.0351,0.06525,0.01625,0.010950000000000000
00000000000000000159_0,0.0882,0.11235,0,0.0366,0.09210000000000000,0.0145,0.011
0000000000000000015b_0,0.06575,0.08215,0,0.1278,0.08975000000000000,0.16245000000000000,0.13775000000000000
0000000000000000015c_0,0.08425,0.11155000000000000,0,0.2957,0.12285000000000000,0.32315,0.25195
0000000000000000015f_0,0.0911,0.12510000000000000,0,0.0335,0.0912,0.023,0.0198
00000000000000000160_0,0.02,0.035,0,0.0247,0.0207,0.0219,0.012700000000000000
00000000000000000163_0,0.054,0.0737,0,0.261,0.0688,0.2086,0.1477
00000000000000000167_0,0.0504,0.0719,0,0.249,0.0671,0.2341,0.1429
0000000000000000016a_0,0.2233,0.29560000000000000,0,0.3768,0.3534,0.48910000000000000,0.3811
0000000000000000016c_0,0.10405,0.1145,0,0.15625,0.1225,0.17655000000000000,0.1674
0000000000000000016f_0,0.042,0.0519,0,0.2844,0.0358,0.1461,0.0574
00000000000000000170_0,0.0734,0.11030000000000000,0,0.0359,0.1077,0.013000000000000000,0.011600000000000000
00000000000000000173_0,0.10675000000000000,0.1595,0,0.2393,0.18505,0.22250000000000000,0.14975
00000000000000000174_0,0.08215,0.08895,0,0.06080000000000000,0.0684,0.06660000000000000,0.05265
00000000000000000175_0,0.07590000000000000,0.0824,0,0.055900000000000000,0.0654,0.0261,0.0189
00000000000000000176_0,0.10940000000000000,0.11280000000000000,0,0.0468,0.0723,0.0258,0.016300000000000000
00000000000000000177_0,0.0719,0.09445,0,0.22110000000000000,0.10450000000000000,0.3035,0.2228
00000000000000000179_0,0.054200000000000000,0.0741,0,0.01985,0.0383,0.004200000000000000,0.0047
0000000000000000017a_0,0.050100000000000000,0.0681,0,0.060050000000000000,0.0609,0.0655,0.04095
0000000000000000017b_0,0.0489,0.0786,0,0.2958,0.0854,0.26580000000000000,0.1597
0000000000000000017c_0,0.09105000000000000,0.12115000000000000,0,0.32335,0.13280000000000000,0.41065,0.31910000000000000
0000000000000000017d_0,0.1106,0.1325,0,0.0762,0.11800000000000000,0.016900000000000000,0.009600000000000000
00000000000000000180_0,0.061500000000000000,0.0805,0,0.012400000000000000,0.0373,0.005200000000000000,0.006500000000000000
00000000000000000182_0,0.0422,0.07930000000000000,0,0.30990000000000000,0.06525,0.25150000000000000,0.13545000000000000
00000000000000000184_0,0.0429,0.0669,0,0.1698,0.060500000000000000,0.11460000000000000,0.0654
00000000000000000185_0,0.049,0.0775,0,0.21580000000000000,0.094,0.188,0.127
00000000000000000188_0,0.11100000000000000,0.12905,0,0.047950000000000000,0.08800000000000000,0.0296,0.0204
00000000000000000189_0,0.0417,0.0601,0,0.307,0.0541,0.16620000000000000,0.1018
0000000000000000018a_0,0.0817,0.10455,0,0.0338,0.0862,0.01525,0.011300000000000000
0000000000000000018b_0,0.2243,0.2977,0,0.3642,0.3388,0.4425,0.431
0000000000000000018c_0,0.1044,0.1217,0,0.23535,0.14475,0.29915,0.26965
0000000000000000018d_0,0.1193,0.1373,0,0.040400000000000000,0.1008,0.0171,0.0125
00000000000000000190_0,0.07745,0.098,0,0.0224,0.06620000000000000,0.01765,0.016
00000000000000000191_0,0.12380000000000000,0.14025,0,0.07965,0.11645,0.040400000000000000,0.028300000000000000
00000000000000000193_0,0.0333,0.0517,0,0.0635,0.0386,0.043000000000000000,0.034
00000000000000000194_0,0.1022,0.12100000000000000,0,0.0689,0.1008,0.0621,0.051800000000000000
00000000000000000195_0,0.08055000000000000,0.09540000000000000,0,0.2935,0.0858,0.24845,0.14895000000000000
00000000000000000196_0,0.0376,0.0497,0,0.31670000000000000,0.0376,0.14780000000000000,0.0629
00000000000000000198_0,0.0716,0.10350000000000000,0,0.24815,0.1261,0.2726,0.22190000000000000
00000000000000000199_0,0.0529,0.07740000000000000,0,0.1516,0.0743,0.08660000000000000,0.053500000000000000
0000000000000000019b_0,0.055200000000000000,0.07285,0,0.23470000000000000,0.06205,0.13885,0.07835
0000000000000000019d_0,0.05995,0.07250000000000000,0,0.17595,0.07685,0.1567,0.09925
0000000000000000019e_0,0.10375000000000000,0.11675,0,0.1884,0.12195,0.21365,0.19325
000000000000000001a3_0,0.025750000000000000,0.055150000000000000,0,0.34055,0.029500000000000000,0.1724,0.07745
000000000000000001a6_0,0.0434,0.0728,0,0.1623,0.0466,0.09970000000000000,0.050800000000000000
000000000000000001a9_0,0.0171,0.0385,0,0.307,0.0392,0.17120000000000000,0.08950000000000000
000000000000000001aa_0,0.040100000000000000,0.06175,0,0.36735,0.03745,0.1413,0.059550000000000000
000000000000000001ae_0,0.06895000000000000,0.09085,0,0.01685,0.051500000000000000,0.010700000000000000,0.00935
000000000000000001b0_0,0.08575,0.12730000000000000,0,0.16785,0.13270000000000000,0.14430000000000000,0.08465
000000000000000001b1_0,0.0502,0.0644,0,0.1353,0.0551,0.12090000000000000,0.07
000000000000000001b4_0,0.11125000000000000,0.1316,0,0.23505,0.16075,0.3388,0.25615
000000000000000001b5_0,0.0717,0.1067,0,0.0307,0.0858,0.0204,0.0152
000000000000000001b8_0,0.0654,0.0858,0,0.3357,0.11720000000000000,0.23650000000000000,0.1534
000000000000000001ba_0,0.0601,0.0896,0,0.2427,0.09530000000000000,0.1877,0.1318
000000000000000001bb_0,0.06695000000000000,0.10070000000000000,0,0.04190000000000000,0.10575000000000000,0.0077,0.0066500000000000000
000000000000000001bc_0,0.13570000000000000,0.16165000000000000,0,0.2278,0.17865000000000000,0.23220000000000000,0.2195
000000000000000001bd_0,0.10590000000000000,0.1379,0,0.3143,0.14070000000000000,0.3251,0.28400000000000000
000000000000000001bf_0,0.08460000000000000,0.095,0,0.0869,0.0796,0.0824,0.061500000000000000
0000000000000000007c_0,0.0222,0.0388,0,0.27290000000000000,0.0261,0.1721,0.0791
0000000000000000011f_0,0.0222,0.0557,0,0.016900000000000000,0.0287,0.0159,0.013600000000000000
00000000000000000161_0,0.031400000000000000,0.0504,0,0.27190000000000000,0.03515,0.13565,0.06375
000000000000000000bc_0,0.0358,0.0489,0,0.20650000000000000,0.0373,0.1505,0.09280000000000000
00000000000000000068_0,0.0364,0.057,0,0.17750000000000000,0.0409,0.1449,0.08
0000000000000000014c_0,0.0364,0.055850000000000000,0,0.21235,0.04425,0.16620000000000000,0.09495
000000000000000000be_0,0.037200000000000000,0.055600000000000000,0,0.26505,0.0395,0.14415,0.07705000000000000
00000000000000000012_0,0.038900000000000000,0.06380000000000000,0,0.077,0.042300000000000000,0.0379,0.0218
00000000000000000151_0,0.038900000000000000,0.0533,0,0.01915,0.031,0.01725,0.0131
00000000000000000121_0,0.041,0.058750000000000000,0,0.28480000000000000,0.0474,0.16995000000000000,0.08315
0000000000000000011d_0,0.043500000000000000,0.0707,0,0.0135,0.0477,0.0102,0.0081
000000000000000001b6_0,0.043500000000000000,0.0572,0,0.3387,0.0364,0.1617,0.0682
0000000000000000000b_0,0.046400000000000000,0.060200000000000000,0,0.2705,0.0483,0.19390000000000000,0.09960000000000000
00000000000000000110_0,0.0478,0.0716,0,0.30090000000000000,0.05355,0.193,0.1015
0000000000000000006d_0,0.04820000000000000,0.060250000000000000,0,0.042800000000000000,0.0476,0.03445,0.0266
0000000000000000014a_0,0.0482,0.0839,0,0.3058,0.0687,0.1787,0.1032
00000000000000000113_0,0.04870000000000000,0.06855,0,0.1139,0.061000000000000000,0.10755,0.07055
00000000000000000118_0,0.04870000000000000,0.07745000000000000,0,0.1463,0.06670000000000000,0.10400000000000000,0.0601
0000000000000000015a_0,0.0487,0.0687,0,0.3215,0.044700000000000000,0.1864,0.0969
000000000000000000cb_0,0.049600000000000000,0.08510000000000000,0,0.0228,0.0541,0.013000000000000000,0.009600000000000000
000000000000000000fa_0,0.049600000000000000,0.076,0,0.0177,0.0504,0.012,0.0082
0000000000000000009d_0,0.0505,0.082,0,0.2655,0.057100000000000000,0.1509,0.0857
0000000000000000018f_0,0.0505,0.0707,0,0.1111,0.0589,0.1027,0.0695
000000000000000000c4_0,0.053500000000000000,0.0692,0,0.015700000000000000,0.029,0.0057,0.0043
000000000000000001a0_0,0.054400000000000000,0.0877,0,0.015600000000000000,0.0613,0.006500000000000000,0.0051
0000000000000000007d_0,0.0545,0.0663,0,0.019700000000000000,0.044000000000000000,0.011600000000000000,0.0059
000000000000000001af_0,0.0546,0.0692,0,0.0402,0.0477,0.012700000000000000,0.0068000000000000000
00000000000000000031_0,0.057600000000000000,0.0752,0,0.20600000000000000,0.08120000000000000,0.2277,0.16340000000000000
00000000000000000000_0,0.0582,0.07585,0,0.32885000000000000,0.05575000000000000,0.188,0.09790000000000000
00000000000000000079_0,0.059550000000000000,0.09305000000000000,0,0.28395000000000000,0.0973,0.20695000000000000,0.12660000000000000
000000000000000000c3_0,0.0606,0.078,0,0.27940000000000000,0.07060000000000000,0.2024,0.1375
0000000000000000014f_0,0.0606,0.08650000000000000,0,0.26980000000000000,0.097,0.22410000000000000,0.14700000000000000
000000000000000001a8_0,0.062400000000000000,0.08270000000000000,0,0.012100000000000000,0.0471,0.0094,0.006900000000000000
000000000000000000a0_0,0.06280000000000000,0.0923,0,0.2254,0.10205,0.27170000000000000,0.19405
00000000000000000166_0,0.06280000000000000,0.0857,0,0.0228,0.0455,0.027800000000000000,0.019
00000000000000000065_0,0.0645,0.1023,0,0.1547,0.10370000000000000,0.15660000000000000,0.1305
0000000000000000012f_0,0.06455000000000000,0.0816,0,0.23375,0.06670000000000000,0.20455,0.13105
00000000000000000061_0,0.066,0.095,0,0.30870000000000000,0.0733,0.2482,0.14830000000000000
00000000000000000171_0,0.066,0.0839,0,0.3297,0.0628,0.20040000000000000,0.10065
0000000000000000009f_0,0.06670000000000000,0.09715000000000000,0,0.1341,0.10515000000000000,0.1019,0.05955
00000000000000000138_0,0.06670000000000000,0.10270000000000000,0,0.30485,0.10120000000000000,0.24410000000000000,0.15860000000000000
000000000000000000a8_0,0.06770000000000000,0.0875,0,0.1432,0.07965,0.13040000000000000,0.0802
000000000000000000f0_0,0.06770000000000000,0.0965,0,0.1091,0.0763,0.0658,0.0454
0000000000000000006c_0,0.06935,0.09860000000000000,0,0.36385,0.08255000000000000,0.24895,0.15235000000000000
0000000000000000000f_0,0.0698,0.0844,0,0.02075,0.05845,0.01485,0.009050000000000000
000000000000000000e8_0,0.0698,0.09860000000000000,0,0.21050000000000000,0.1053,0.202,0.14750000000000000
000000000000000001a5_0,0.0698,0.09430000000000000,0,0.040100000000000000,0.0709,0.0521,0.0354
00000000000000000076_0,0.0703,0.09945000000000000,0,0.028650000000000000,0.0775,0.0207,0.01525
0000000000000000012d_0,0.0703,0.09030000000000000,0,0.012650000000000000,0.0683,0.0083,0.0069
00000000000000000006_0,0.07050000000000000,0.0817,0,0.016550000000000000,0.03765,0.0114,0.0076500000000000000
00000000000000000094_0,0.07050000000000000,0.08345,0,0.2651,0.0737,0.2621,0.1511
00000000000000000186_0,0.0714,0.09480000000000000,0,0.15330000000000000,0.07540000000000000,0.1598,0.11610000000000000
000000000000000000bb_0,0.07250000000000000,0.0763,0,0.09480000000000000,0.0747,0.1263,0.1075
000000000000000000c9_0,0.07250000000000000,0.0971,0,0.005,0.042,0.007,0.0073
0000000000000000011a_0,0.07385,0.10945,0,0.046950000000000000,0.11660000000000000,0.0097,0.008
00000000000000000105_0,0.0747,0.0885,0,0.2154,0.08795,0.1942,0.15960000000000000
000000000000000000af_0,0.0757,0.1068,0,0.06810000000000000,0.084,0.06525,0.043050000000000000
000000000000000000c8_0,0.0757,0.11080000000000000,0,0.1394,0.1231,0.07440000000000000,0.051000000000000000
000000000000000001b7_0,0.0757,0.1131,0,0.1033,0.0876,0.07640000000000000,0.0713
00000000000000000106_0,0.07575,0.09505000000000000,0,0.17995,0.09330000000000000,0.13790000000000000,0.10350000000000000
000000000000000000bf_0,0.0761,0.09860000000000000,0,0.2267,0.0868,0.1831,0.12380000000000000
00000000000000000172_0,0.0761,0.08360000000000000,0,0.028900000000000000,0.054400000000000000,0.026000000000000000,0.023200000000000000
00000000000000000164_0,0.0765,0.11270000000000000,0,0.0444,0.1131,0.0066,0.0048000000000000000
0000000000000000017f_0,0.07650000000000000,0.1047,0,0.26505,0.11455000000000000,0.2935,0.22855
000000000000000000df_0,0.07690000000000000,0.1034,0,0.3037,0.0993,0.2801,0.1922
00000000000000000178_0,0.0769,0.096,0,0.036250000000000000,0.07805000000000000,0.01545,0.0109
000000000000000001a1_0,0.0769,0.09890000000000000,0,0.23805,0.11880000000000000,0.352,0.2523
000000000000000001ad_0,0.07730000000000000,0.0959,0,0.24960000000000000,0.08560000000000000,0.168,0.1076
000000000000000000c5_0,0.07740000000000000,0.0888,0,0.0539,0.06570000000000000,0.0449,0.040400000000000000
000000000000000000d6_0,0.0781,0.10485,0,0.03995,0.0892,0.0315,0.02765
0000000000000000006f_0,0.0787,0.0927,0,0.28815,0.09310000000000000,0.25365000000000000,0.14635
0000000000000000003b_0,0.079,0.09670000000000000,0,0.14700000000000000,0.09920000000000000,0.1358,0.096
000000000000000000f1_0,0.079,0.0959,0,0.1862,0.0989,0.18730000000000000,0.1327
00000000000000000162_0,0.079,0.108,0,0.035500000000000000,0.1043,0.0154,0.013000000000000000
0000000000000000019f_0,0.0791,0.1043,0,0.20455,0.11130000000000000,0.19575000000000000,0.16095
00000000000000000165_0,0.0804,0.10020000000000000,0,0.046700000000000000,0.07250000000000000,0.0403,0.025
00000000000000000181_0,0.0804,0.1106,0,0.029300000000000000,0.07390000000000000,0.012,0.0092
000000000000000001a7_0,0.0806,0.1051,0,0.056100000000000000,0.0886,0.038900000000000000,0.027200000000000000
0000000000000000007f_0,0.08515,0.10225000000000000,0,0.0362,0.057550000000000000,0.0179,0.01185
00000000000000000197_0,0.08515,0.11205000000000000,0,0.15775,0.10980000000000000,0.13420000000000000,0.0825
0000000000000000015d_0,0.0901,0.10700000000000000,0,0.1375,0.09280000000000000,0.0805,0.0747
00000000000000000002_0,0.09430000000000000,0.11915,0,0.2278,0.11395000000000000,0.1884,0.14475000000000000
0000000000000000004f_0,0.09430000000000000,0.12380000000000000,0,0.1714,0.1416,0.2117,0.18510000000000000
0000000000000000009c_0,0.0955,0.11170000000000000,0,0.19440000000000000,0.1303,0.21250000000000000,0.2204
000000000000000000a3_0,0.0955,0.10555,0,0.27545000000000000,0.09540000000000000,0.18135,0.1215
00000000000000000100_0,0.09590000000000000,0.10335,0,0.069,0.0796,0.058,0.04755
0000000000000000019a_0,0.09590000000000000,0.10600000000000000,0,0.048,0.07070000000000000,0.0327,0.023350000000000000
00000000000000000158_0,0.0966,0.1307,0,0.27140000000000000,0.1428,0.2775,0.21660000000000000
00000000000000000187_0,0.0966,0.12290000000000000,0,0.2187,0.1421,0.2089,0.1857
00000000000000000010_0,0.1009,0.12810000000000000,0,0.1806,0.1336,0.0965,0.052500000000000000
000000000000000000c7_0,0.1009,0.11860000000000000,0,0.111,0.1148,0.042,0.0241
00000000000000000104_0,0.10750000000000000,0.12380000000000000,0,0.08275,0.1061,0.07915,0.06970000000000000
0000000000000000018e_0,0.1075,0.1223,0,0.0818,0.0966,0.0852,0.0755
00000000000000000077_0,0.1206,0.138,0,0.1637,0.1318,0.1202,0.0951
0000000000000000007b_0,0.1206,0.12890000000000000,0,0.0947,0.114,0.0653,0.053200000000000000
000000000000000001ab_0,0.1208,0.1374,0,0.1514,0.1448,0.1774,0.1626
00000000000000000016_0,0.149,0.18810000000000000,0,0.2351,0.2068,0.2528,0.1965
00000000000000000101_0,0.149,0.16290000000000000,0,0.1612,0.1564,0.12000000000000000,0.1003
00000000000000000023_0,0.0302,0.054700000000000000,1,0.14830000000000000,0.0408,0.0504,0.022000000000000000
0000000000000000003d_0,0.049100000000000000,0.077,1,0.1899,0.06380000000000000,0.09530000000000000,0.048
000000000000000000ef_0,0.0867,0.11885000000000000,1,0.21715,0.1275,0.2077,0.15505000000000000
0000000000000000010c_0,0.031450000000000000,0.0517,1,0.31775000000000000,0.0286,0.09065000000000000,0.0402
0000000000000000016d_0,0.0892,0.1213,1,0.1656,0.1374,0.1734,0.13390000000000000
000000000000000001c0_0,0.021500000000000000,0.049300000000000000,1,0.268,0.0368,0.07690000000000000,0.033
000000000000000001c1_0,0.05535,0.0666,1,0.2068,0.04565,0.07915,0.035750000000000000
000000000000000001c2_0,0.0752,0.1039,1,0.07690000000000000,0.1018,0.0707,0.040100000000000000
000000000000000001c3_0,0.08225,0.11120000000000000,1,0.1654,0.11725,0.1436,0.10635
000000000000000001c6_0,0.042300000000000000,0.0734,1,0.1588,0.0596,0.1023,0.056100000000000000
000000000000000001c8_0,0.08320000000000000,0.09380000000000000,1,0.139,0.0671,0.048600000000000000,0.023100000000000000
000000000000000001c9_0,0.0795,0.1183,1,0.1336,0.1268,0.059000000000000000,0.0322
000000000000000001ca_0,0.07880000000000000,0.09340000000000000,1,0.16110000000000000,0.08220000000000000,0.09730000000000000,0.057800000000000000
000000000000000001cc_0,0.0591,0.0779,1,0.15810000000000000,0.0709,0.11510000000000000,0.08660000000000000
000000000000000001cd_0,0.0472,0.0668,1,0.2669,0.046900000000000000,0.0903,0.0366
000000000000000001ce_0,0.040600000000000000,0.058600000000000000,1,0.2336,0.0398,0.09190000000000000,0.036500000000000000
000000000000000001cf_0,0.08365,0.1127,1,0.1509,0.1148,0.1432,0.0993
000000000000000001d0_0,0.031200000000000000,0.0492,1,0.1613,0.033800000000000000,0.0945,0.050300000000000000
000000000000000001d2_0,0.0324,0.0565,1,0.3635,0.034300000000000000,0.1527,0.07350000000000000
000000000000000001d3_0,0.030900000000000000,0.050100000000000000,1,0.41590000000000000,0.024800000000000000,0.1296,0.05205
000000000000000001d4_0,0.0514,0.06670000000000000,1,0.152,0.047,0.045700000000000000,0.018600000000000000
000000000000000001d5_0,0.0262,0.045650000000000000,1,0.29235,0.026750000000000000,0.08030000000000000,0.0337
000000000000000001d6_0,0.046200000000000000,0.0766,1,0.14880000000000000,0.056400000000000000,0.0545,0.031100000000000000
000000000000000001d7_0,0.08130000000000000,0.1041,1,0.12860000000000000,0.09045,0.05725,0.030650000000000000
000000000000000001d9_0,0.0604,0.09065000000000000,1,0.13365,0.07265,0.08085,0.048850000000000000
000000000000000001da_0,0.0361,0.07200000000000000,1,0.3781,0.053500000000000000,0.2122,0.10490000000000000
000000000000000001db_0,0.05305,0.06135,1,0.25445,0.0425,0.06055000000000000,0.02485
000000000000000001de_0,0.05355,0.07150000000000000,1,0.34540000000000000,0.045200000000000000,0.10655,0.0411
000000000000000001e4_0,0.0823,0.09230000000000000,1,0.2341,0.0828,0.1452,0.1262
000000000000000001e5_0,0.0932,0.1264,1,0.30295000000000000,0.13125,0.29885,0.18935000000000000
000000000000000001e8_0,0.0332,0.051800000000000000,1,0.2656,0.031900000000000000,0.1023,0.0434
000000000000000001e9_0,0.07100000000000000,0.1043,1,0.1559,0.11270000000000000,0.153,0.1255
000000000000000001ea_0,0.0261,0.059500000000000000,1,0.2207,0.0413,0.1497,0.0795
000000000000000001ec_0,0.0526,0.08,1,0.2006,0.0632,0.169,0.0946
000000000000000001ef_0,0.0264,0.0541,1,0.30820000000000000,0.0366,0.0863,0.0335
000000000000000001f2_0,0.033,0.050100000000000000,1,0.29600000000000000,0.0302,0.083,0.0316
000000000000000001f3_0,0.0688,0.09390000000000000,1,0.07780000000000000,0.0728,0.027,0.014700000000000000
000000000000000001f4_0,0.0639,0.07980000000000000,1,0.156,0.0849,0.16010000000000000,0.11410000000000000
000000000000000001f6_0,0.08115,0.10700000000000000,1,0.19195,0.11050000000000000,0.11255000000000000,0.058300000000000000
000000000000000001f7_0,0.06885,0.0854,1,0.0318,0.06575,0.01825,0.012750000000000000
000000000000000001f8_0,0.08235,0.1174,1,0.0432,0.1131,0.02985,0.018850000000000000
000000000000000001f9_0,0.052750000000000000,0.06765,1,0.23820000000000000,0.04605000000000000,0.0839,0.03635
000000000000000001fa_0,0.04580000000000000,0.06740000000000000,1,0.2119,0.05940000000000000,0.1286,0.0759
000000000000000001fb_0,0.068,0.0825,1,0.17900000000000000,0.0534,0.0526,0.020300000000000000
000000000000000001fc_0,0.0374,0.062400000000000000,1,0.22110000000000000,0.0489,0.1252,0.0771
000000000000000001fe_0,0.0611,0.09000000000000000,1,0.159,0.093,0.0752,0.0441
000000000000000001ff_0,0.08325,0.11115,1,0.09725,0.0896,0.05685,0.03925
00000000000000000201_0,0.0465,0.0655,1,0.0142,0.0376,0.006,0.0049
00000000000000000202_0,0.049350000000000000,0.06595000000000000,1,0.2298,0.03955,0.0753,0.03445000000000000
00000000000000000203_0,0.014,0.0455,1,0.2949,0.0201,0.0742,0.0302
00000000000000000204_0,0.06635000000000000,0.08415,1,0.20750000000000000,0.07450000000000000,0.11845,0.06205000000000000
00000000000000000205_0,0.027550000000000000,0.04705,1,0.24230000000000000,0.032350000000000000,0.08465,0.0393
00000000000000000209_0,0.05405,0.06995,1,0.32120000000000000,0.045900000000000000,0.09570000000000000,0.03875
0000000000000000020a_0,0.0848,0.0999,1,0.08950000000000000,0.0685,0.0412,0.0463
0000000000000000020b_0,0.0568,0.07010000000000000,1,0.277,0.0529,0.10550000000000000,0.0494
0000000000000000020c_0,0.12675,0.1805,1,0.33825000000000000,0.2141,0.32830000000000000,0.28155
0000000000000000020d_0,0.0539,0.08130000000000000,1,0.11430000000000000,0.06690000000000000,0.08475,0.06085
0000000000000000020f_0,0.030100000000000000,0.0661,1,0.2078,0.0472,0.048400000000000000,0.0195
00000000000000000214_0,0.0994,0.11750000000000000,1,0.06430000000000000,0.0868,0.033100000000000000,0.0257
00000000000000000215_0,0.10535,0.13180000000000000,1,0.29100000000000000,0.12530000000000000,0.22165,0.15755
00000000000000000217_0,0.029500000000000000,0.049100000000000000,1,0.2634,0.0308,0.094,0.0405
00000000000000000218_0,0.0318,0.0567,1,0.32,0.036500000000000000,0.10010000000000000,0.0432
00000000000000000219_0,0.0258,0.0448,1,0.1951,0.05025,0.13625,0.08785
000000000000000001ee_0,0.026500000000000000,0.0582,1,0.1559,0.034800000000000000,0.0551,0.027100000000000000
000000000000000001eb_0,0.031400000000000000,0.0568,1,0.1841,0.047400000000000000,0.0864,0.0441
000000000000000000d9_0,0.0352,0.057,1,0.1267,0.0395,0.0438,0.0211
00000000000000000200_0,0.0352,0.058,1,0.195,0.0407,0.05205,0.02225
000000000000000001c5_0,0.037200000000000000,0.0507,1,0.21610000000000000,0.031,0.0646,0.032600000000000000
000000000000000001c4_0,0.038900000000000000,0.0557,1,0.3471,0.03395,0.09375,0.03560000000000000
000000000000000000ea_0,0.041,0.06380000000000000,1,0.4037,0.041,0.167,0.07740000000000000
