system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
1_1_2_114_0,0.046200000000000005,0.0655,4,0.2326,0.12430000000000001,0.19060000000000002,0.1532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.05821992800834,20.316253549882894]}"
1_1_2_115_0,0.0434,0.0644,4,0.4369,0.0414,0.1524,0.0634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.10133906164607,20.40626474135167]}"
1_1_2_116_0,0.0568,0.08080000000000001,4,0.4696,0.0523,0.24080000000000001,0.10990000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[109.98545638999465,20.463128098836435]}"
1_1_2_117_0,0.040400000000000005,0.06080000000000001,4,0.48045000000000004,0.03425,0.15250000000000002,0.061950000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.21452678744514,20.45773820713172]}"
1_1_2_118_0,0.05045,0.07565,4,0.22115,0.0867,0.19090000000000001,0.14485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.20428599320617,20.544515463577667]}"
1_1_2_119_0,0.045649999999999996,0.062150000000000004,4,0.2693,0.052750000000000005,0.19770000000000001,0.11410000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.15308202201136,20.528345788463515]}"
1_2_0_0,0.056600000000000004,0.08600000000000001,5,0.2595,0.09040000000000001,0.2346,0.1641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38619483824037,21.236038569292873]}"
1_2_1_0,0.0354,0.0693,5,0.0244,0.0455,0.019,0.014700000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.48860278063,21.26756943576547]}"
1_2_2_0,0.0543,0.08900000000000001,5,0.22940000000000002,0.1034,0.27490000000000003,0.1869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4495260657708,21.262449038645986]}"
1_2_3_0,0.09430000000000001,0.1228,5,0.2591,0.13290000000000002,0.2847,0.21380000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4411717336285,21.237116547633818]}"
1_2_4_0,0.0675,0.0811,5,0.12610000000000002,0.0988,0.16390000000000002,0.1681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40586794296259,21.213401024133063]}"
1_2_5_0,0.20415,0.21735000000000002,5,0.27915,0.22860000000000003,0.3672,0.3637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38107444112089,21.289667991754808]}"
1_2_6_0,0.33956000000000003,0.42948000000000003,5,0.52952,0.4060400000000001,0.5894000000000001,0.55128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37298960356381,21.300986764334716]}"
1_2_7_0,0.0779,0.1057,5,0.2534,0.1125,0.1942,0.17420000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.36921667937051,21.27727124083396]}"
1_2_8_0,0.1438,0.1673,5,0.1879,0.1814,0.22460000000000002,0.20570000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37487606566047,21.206663659502166]}"
1_2_9_0,0.0269,0.049,5,0.0694,0.0876,0.079,0.0787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39374068662698,21.146835861579806]}"
1_2_10_0,0.12110000000000001,0.14875,5,0.18485000000000001,0.16090000000000002,0.19405,0.16995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39131523535985,21.136864561926078]}"
1_2_11_0,0.0806,0.1012,5,0.16160000000000002,0.11610000000000001,0.2026,0.18710000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39940007291693,21.174324309273864]}"
1_2_12_0,0.47740000000000005,0.5289,5,0.4801,0.5502,0.49775,0.5149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.38484736531419,21.157076655818766]}"
1_2_13_0,0.0413,0.0683,5,0.2655,0.0699,0.2237,0.1489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.37568454941618,21.15087828035834]}"
1_2_14_0,0.033,0.0568,5,0.2544,0.042100000000000005,0.1736,0.09860000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39050675160415,21.21690445374113]}"
1_2_15_0,0.15180000000000002,0.1627,5,0.2782,0.1792,0.24930000000000002,0.2126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4142222751049,21.240080988071412]}"
1_2_16_0,0.033800000000000004,0.0475,5,0.10250000000000001,0.0358,0.0651,0.0358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40452047003642,21.25382521191844]}"
1_2_17_0,0.10360000000000001,0.1253,5,0.2131,0.1516,0.2514,0.2139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39104574077462,21.24870481479896]}"
1_2_18_0,0.14760000000000006,0.17980000000000007,5,0.22100000000000003,0.18236000000000008,0.23508,0.20248000000000005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43874628236136,21.227414742565326]}"
1_2_19_0,0.2492800000000001,0.32516000000000006,5,0.34636000000000006,0.35092000000000007,0.31884000000000007,0.2732400000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44063274445801,21.049817810894897]}"
1_2_20_0,0.18970000000000004,0.2303,5,0.2821,0.2501,0.3083,0.2891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.91602119281407,21.648365284703733]}"
1_2_21_0,0.051399999999999994,0.056,5,0.0989,0.0497,0.0976,0.08660000000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.91709917115502,21.67181131361925]}"
1_2_22_0,0.0782,0.09970000000000001,5,0.1883,0.11620000000000001,0.20420000000000002,0.1763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.63817227543589,21.652946692652744]}"
1_2_23_0,0.0777,0.1019,5,0.26130000000000003,0.1144,0.27840000000000004,0.188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.01303924349898,21.543531891046985]}"
1_2_24_0,0.1582,0.1805,5,0.28085000000000004,0.19465000000000002,0.32835000000000003,0.28350000000000003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.95428942391756,21.57236781166722]}"
1_2_25_0,0.0811,0.10055,5,0.16955,0.109,0.2083,0.19305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.99740855755529,21.512809508330097]}"
1_2_26_0,0.055,0.0855,5,0.28750000000000003,0.0779,0.2801,0.1726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.08202985731936,21.499334779068306]}"
1_2_27_0,0.0893,0.11595000000000001,5,0.26170000000000004,0.14250000000000002,0.28895000000000004,0.1935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.88206487507435,21.71708640393888]}"
1_2_28_0,0.18754000000000007,0.25324,5,0.3405,0.2836600000000001,0.3586800000000001,0.3414400000000001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.98096938785591,21.58934597053708]}"
1_2_29_0,0.06430000000000001,0.0849,5,0.2015,0.09630000000000001,0.2973,0.2102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.5784388833238,21.77610571810553]}"
1_2_30_0,0.07100000000000001,0.1057,5,0.22290000000000001,0.12840000000000001,0.2928,0.19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.61212570647828,21.77610571810553]}"
1_2_31_0,0.0454,0.0601,5,0.025900000000000003,0.0363,0.06380000000000001,0.0585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.29007967712144,21.438967991975474]}"
1_2_32_0,0.11950000000000001,0.16090000000000002,5,0.3158,0.19840000000000002,0.43495000000000006,0.34725000000000006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.55876577860158,21.521433335057644]}"
1_2_33_0,0.1183,0.1593,5,0.2646,0.21035,0.32295,0.25385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.86545061659999,21.693640375023357]}"
1_2_34_0,0.06659999999999999,0.0954,5,0.2024,0.1115,0.2907,0.20270000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.89913743975447,21.821919797595626]}"
1_2_35_0,0.21380000000000002,0.1789,5,0.2564,0.1603,0.32380000000000003,0.3175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.99669447960986,21.86072701786959]}"
1_2_36_0,0.1004,0.1174,5,0.17450000000000002,0.1268,0.1673,0.1438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.97540440737622,21.830274129737937]}"
1_2_37_0,0.04815,0.0791,5,0.1405,0.0594,0.12685000000000002,0.0821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.48447967888676,21.874740736301852]}"
1_2_38_0,0.07465,0.11105000000000001,5,0.26839999999999997,0.13069999999999998,0.3175,0.20725000000000002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.63377967910742,21.881208606347514]}"
1_2_39_0,0.0682,0.0913,5,0.0891,0.0771,0.08460000000000001,0.0678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.3724643372389,22.19894272234059]}"
1_2_40_0,0.14275,0.1688,5,0.2253,0.1719,0.21265,0.1778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.41935639506994,22.295421783855026]}"
1_2_41_0,0.0857,0.115,5,0.25980000000000003,0.113,0.2346,0.1751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.33204014945352,22.264699401138138]}"
