system:index,landcover,nir,red,swir1,swir2,.geo
00000000000000000713,1,0.436125,0.04383,0.12396999999999998,0.058565000000000006,"{""type"":""Point"",""coordinates"":[98.63560068469025,11.977283661688286]}"
0000000000000000072d,1,0.44737499999999997,0.03807000000000001,0.12467,0.058565000000000006,"{""type"":""Point"",""coordinates"":[98.6427887555884,11.976115377212281]}"
00000000000000001358,1,0.38939999999999997,0.05031000000000001,0.13684999999999997,0.058565000000000006,"{""type"":""Point"",""coordinates"":[9.021555151108528,-1.2954134470365621]}"
0000000000000000174b,1,0.29362499999999997,0.07173000000000002,0.10758999999999999,0.058565000000000006,"{""type"":""Point"",""coordinates"":[40.42252693307019,-10.479431485926332]}"
000000000000000017e7,1,0.404925,0.051030000000000006,0.09855999999999998,0.058565000000000006,"{""type"":""Point"",""coordinates"":[40.39934852579437,-10.41969290911332]}"
00000000000000002248,1,0.28035,0.048960000000000004,0.11151,0.058565000000000006,"{""type"":""Point"",""coordinates"":[-46.44483274731732,-23.935295088623583]}"
00000000000000002892,1,0.43065,0.03969,0.12201,0.058565000000000006,"{""type"":""Point"",""coordinates"":[-62.899272362616884,10.512491261136583]}"
000000000000000014b5,1,0.37552499999999994,0.05544,0.09366,0.05865,"{""type"":""Point"",""coordinates"":[40.49717674380592,-10.580760098264838]}"
00000000000000001501,1,0.37552499999999994,0.054630000000000005,0.09366,0.05865,"{""type"":""Point"",""coordinates"":[40.497265925826994,-10.580760098264838]}"
00000000000000001715,1,0.46229999999999993,0.04347,0.12144999999999999,0.05865,"{""type"":""Point"",""coordinates"":[40.41956163086964,-10.476377001704725]}"
00000000000000001bec,1,0.38407499999999994,0.058320000000000004,0.09470999999999999,0.05865,"{""type"":""Point"",""coordinates"":[41.160762326175515,-2.10848147402083]}"
00000000000000002327,1,0.30374999999999996,0.04113,0.12061,0.05865,"{""type"":""Point"",""coordinates"":[-46.39551508966621,-23.896937901361834]}"
0000000000000000008b,1,0.47362499999999996,0.04167,0.12185833333333332,0.05865000000000001,"{""type"":""Point"",""coordinates"":[119.96762352820052,16.22936648962689]}"
000000000000000003f5,1,0.42269999999999996,0.05886,0.11424,0.05865000000000001,"{""type"":""Point"",""coordinates"":[107.40387889596306,21.204688753828083]}"
000000000000000003f7,1,0.47969999999999996,0.05364,0.12011999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[107.40351770877771,21.20217382083394]}"
0000000000000000042a,1,0.42269999999999996,0.05886,0.11424,0.05865000000000001,"{""type"":""Point"",""coordinates"":[107.40387889596306,21.204688753828083]}"
0000000000000000043c,1,0.46244999999999997,0.050760000000000007,0.11661999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[107.40432926516945,21.20244136689715]}"
0000000000000000044c,1,0.45075,0.06426,0.12908,0.05865000000000001,"{""type"":""Point"",""coordinates"":[107.40980504126308,21.216367139487062]}"
000000000000000004e1,1,0.2622,0.12762,0.09534,0.05865000000000001,"{""type"":""Point"",""coordinates"":[107.39175014109767,21.20908988656784]}"
00000000000000000740,1,0.43904999999999994,0.0522,0.12249999999999998,0.05865000000000001,"{""type"":""Point"",""coordinates"":[98.64099173786387,11.975843372048022]}"
0000000000000000076b,1,0.46244999999999997,0.044820000000000006,0.12796,0.05865000000000001,"{""type"":""Point"",""coordinates"":[98.64099173786387,11.97189260851467]}"
000000000000000007b9,1,0.33164999999999994,0.08712,0.08693999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[103.51812459686819,-0.19722603959391116]}"
00000000000000000840,1,0.20115,0.06336,0.09366,0.05865000000000001,"{""type"":""Point"",""coordinates"":[73.03236101062103,18.802053760614587]}"
000000000000000012f3,1,0.30915,0.060300000000000006,0.12725999999999998,0.05865000000000001,"{""type"":""Point"",""coordinates"":[9.007990565703942,-1.2178919752224056]}"
000000000000000014d2,1,0.38894999999999996,0.05382000000000001,0.10373999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[40.50202824575207,-10.580760098264836]}"
00000000000000001753,1,0.51405,0.04068,0.126,0.05865000000000001,"{""type"":""Point"",""coordinates"":[40.41830416437257,-10.47242623817137]}"
000000000000000019ac,1,0.46004999999999996,0.038880000000000005,0.11689999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[39.32343878721474,-7.866233281868073]}"
00000000000000001a2d,1,0.5270999999999999,0.03996,0.13846,0.05865000000000001,"{""type"":""Point"",""coordinates"":[39.306819717588546,-7.746666946220976]}"
00000000000000001a45,1,0.3882,0.03708,0.10801,0.05865000000000001,"{""type"":""Point"",""coordinates"":[39.30178985160026,-7.754122563182335]}"
00000000000000001a79,1,0.5270999999999999,0.04122,0.13846,0.05865000000000001,"{""type"":""Point"",""coordinates"":[39.306730535567475,-7.746666946220976]}"
00000000000000001b0b,1,0.5341499999999999,0.05238,0.10822,0.05865000000000001,"{""type"":""Point"",""coordinates"":[41.108301002281735,-2.104798256550684]}"
00000000000000001b31,1,0.4254,0.05877,0.09869999999999998,0.05865000000000001,"{""type"":""Point"",""coordinates"":[41.108746912387076,-2.1050658026138906]}"
00000000000000001bb5,1,0.44279999999999997,0.048960000000000004,0.10024,0.05865000000000001,"{""type"":""Point"",""coordinates"":[41.13938093662425,-2.123392707943553]}"
00000000000000001faa,1,0.31160625,0.03277636363636364,0.09739333333333333,0.05865000000000001,"{""type"":""Point"",""coordinates"":[151.33095603817006,-33.433991888855026]}"
0000000000000000212b,1,0.35309999999999997,0.03978,0.12109999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-48.02038475893556,-25.216564267118613]}"
0000000000000000228f,1,0.33525,0.044820000000000006,0.12193999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-46.4028815246065,-23.9131957838027]}"
0000000000000000229e,1,0.21209999999999998,0.051120000000000006,0.10065999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-46.40000540442702,-23.913824517051236]}"
000000000000000022b9,1,0.34559999999999996,0.041580000000000006,0.1204,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-46.39326770273527,-23.912299504490957]}"
00000000000000002321,1,0.36255,0.03762,0.12908,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-46.397129284247555,-23.897838639774633]}"
000000000000000025d7,1,0.44804999999999995,0.03438,0.13019999999999998,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-44.71566470440786,-2.263800881914457]}"
000000000000000025e0,1,0.44804999999999995,0.032400000000000005,0.13019999999999998,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-44.715753886428935,-2.2638900639355257]}"
0000000000000000271e,1,0.48824999999999996,0.0333,0.14336,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-50.09837044085187,1.7199599992340906]}"
0000000000000000288e,1,0.44894999999999996,0.03492,0.12193999999999999,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-62.88633651046084,10.48014940119594]}"
00000000000000002990,1,0.49642499999999995,0.03321,0.13257999999999998,0.05865000000000001,"{""type"":""Point"",""coordinates"":[-92.80023376390673,15.126956313486623]}"
00000000000000000068,1,0.45364999999999994,0.04446,0.11417,0.05870666666666668,"{""type"":""Point"",""coordinates"":[119.96726680011626,16.230534774102892]}"
00000000000000000074,1,0.45364999999999994,0.04419,0.11417,0.05870666666666668,"{""type"":""Point"",""coordinates"":[119.96735598213733,16.23044559208182]}"
000000000000000013a1,1,0.41962499999999997,0.06624,0.11990999999999999,0.058735,"{""type"":""Point"",""coordinates"":[13.193240387053496,-9.246405321728531]}"
0000000000000000007f,1,0.476025,0.041940000000000005,0.12242999999999998,0.05873500000000001,"{""type"":""Point"",""coordinates"":[119.96726680011626,16.22873775637835]}"
00000000000000000080,1,0.47677499999999995,0.04725,0.11725,0.05873500000000001,"{""type"":""Point"",""coordinates"":[119.96753434617949,16.230356410060754]}"
00000000000000000081,1,0.47677499999999995,0.044820000000000006,0.11725,0.05873500000000001,"{""type"":""Point"",""coordinates"":[119.96744516415839,16.23026722803968]}"
000000000000000017e5,1,0.358275,0.05238,0.09484999999999999,0.05873500000000001,"{""type"":""Point"",""coordinates"":[40.39279364724581,-10.420950375610394]}"
000000000000000019a2,1,0.41227499999999995,0.039240000000000004,0.11417,0.05873500000000001,"{""type"":""Point"",""coordinates"":[39.317508182813654,-7.870273227422495]}"
00000000000000002212,1,0.39922499999999994,0.03717,0.12991999999999998,0.05873500000000001,"{""type"":""Point"",""coordinates"":[-46.447075675147204,-23.93340888887797]}"
00000000000000000096,1,0.47655,0.0459,0.12536999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[119.96735598213733,16.22883139750047]}"
000000000000000001a7,1,0.19005,0.0801,0.09645999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[122.99243243230029,14.09838439169037]}"
00000000000000000357,1,0.38287499999999997,0.06363,0.11066999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[110.16503007297464,20.934114961006046]}"
00000000000000000382,1,0.486,0.06516000000000001,0.12494999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[110.1659263522864,20.929174277038825]}"
000000000000000003a1,1,0.52845,0.05922,0.13957999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.39759156347769,21.204599571807012]}"
000000000000000003bb,1,0.52845,0.05634,0.13957999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.39749792235557,21.204505930684896]}"
000000000000000003c2,1,0.50655,0.06444,0.13692,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.39759156347769,21.203788015415295]}"
000000000000000003f1,1,0.4407,0.05688000000000001,0.11661999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.4036068907988,21.203788015415295]}"
000000000000000003fa,1,0.46559999999999996,0.05346,0.11857999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.40387889596306,21.201990997690753]}"
00000000000000000416,1,0.474225,0.055170000000000004,0.12201,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.40594345975079,21.204149202600618]}"
00000000000000000421,1,0.474225,0.055170000000000004,0.12201,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.40585427772973,21.204149202600618]}"
00000000000000000424,1,0.46559999999999996,0.054180000000000006,0.11857999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[107.40396807798413,21.201990997690753]}"
00000000000000001461,1,0.47234999999999994,0.05409,0.13551999999999997,0.058820000000000004,"{""type"":""Point"",""coordinates"":[13.208601990182617,-9.201038427610774]}"
000000000000000014a8,1,0.45285,0.0621,0.11857999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[13.20384412935859,-9.189449223972868]}"
00000000000000001652,1,0.34282499999999994,0.051030000000000006,0.09295999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[40.47804274118559,-10.544289110748705]}"
00000000000000001826,1,0.39044999999999996,0.057600000000000005,0.10107999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[40.397551508069846,-10.418885811822646]}"
00000000000000001963,1,0.46919999999999995,0.039420000000000004,0.11871999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[39.30582979715468,-7.852936242526696]}"
000000000000000021ca,1,0.29309999999999997,0.03978,0.11487,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-48.032691877843085,-25.121161800080134]}"
000000000000000021d3,1,0.3186,0.03717,0.11801999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-48.03287470098628,-25.123320004990003]}"
0000000000000000220c,1,0.38565,0.035820000000000005,0.1309,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.44968424926346,-23.932958519671573]}"
00000000000000002297,1,0.32265,0.0432,0.11914,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.401980786193704,-23.913918158173363]}"
000000000000000022de,1,0.34304999999999997,0.039420000000000004,0.12459999999999999,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.39515390248087,-23.897299088547168]}"
000000000000000022eb,1,0.33749999999999997,0.0432,0.12417999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.393628889920606,-23.89667035529863]}"
000000000000000022fa,1,0.3585,0.038520000000000006,0.12697999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.396861738184356,-23.89999238558345]}"
00000000000000002315,1,0.30615,0.042030000000000005,0.11717999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.396861738184356,-23.90142821612266]}"
00000000000000002317,1,0.30615,0.042030000000000005,0.11717999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.396861738184356,-23.90142821612266]}"
00000000000000002394,1,0.32909999999999995,0.038880000000000005,0.1176,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.36596016788397,-23.88777444869701]}"
000000000000000023df,1,0.32909999999999995,0.03672,0.1176,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-46.36604934990504,-23.88777444869701]}"
00000000000000002954,1,0.48149999999999993,0.038610000000000005,0.13635999999999998,0.058820000000000004,"{""type"":""Point"",""coordinates"":[-62.916787711554825,10.33785502747943]}"
00000000000000001fad,1,0.3058199999999999,0.03373714285714286,0.09614181818181819,0.05884833333333333,"{""type"":""Point"",""coordinates"":[151.33104522019113,-33.43390270683395]}"
0000000000000000013d,1,0.42127499999999996,0.04950000000000001,0.11486999999999999,0.058848333333333336,"{""type"":""Point"",""coordinates"":[119.97705898602965,16.22335116230579]}"
0000000000000000016b,1,0.42127499999999996,0.04950000000000001,0.11486999999999999,0.058848333333333336,"{""type"":""Point"",""coordinates"":[119.97705898602965,16.22335116230579]}"
00000000000000000de6,1,0.31215,0.1107,0.09065,0.058876666666666674,"{""type"":""Point"",""coordinates"":[36.83716889464282,25.431800615867385]}"
000000000000000018ea,1,0.459375,0.04365000000000001,0.10975999999999998,0.058905,"{""type"":""Point"",""coordinates"":[39.94507314687353,-10.105192511813781]}"
000000000000000020de,1,0.36517499999999997,0.038700000000000005,0.12459999999999999,0.058905,"{""type"":""Point"",""coordinates"":[-48.01751309785715,-25.207400814453777]}"
00000000000000002215,1,0.30832499999999996,0.042120000000000005,0.11836999999999999,0.058905,"{""type"":""Point"",""coordinates"":[-46.44429319608985,-23.93457717335397]}"
00000000000000002675,1,0.519825,0.0378,0.13677999999999998,0.058905,"{""type"":""Point"",""coordinates"":[-44.525131775495176,-2.038054431982706]}"
00000000000000002729,1,0.28064999999999996,0.041940000000000005,0.11171999999999999,0.058905,"{""type"":""Point"",""coordinates"":[-50.06441438632989,1.7297521851474578]}"
0000000000000000008d,1,0.47467499999999996,0.04041,0.11304999999999998,0.058905000000000006,"{""type"":""Point"",""coordinates"":[119.96735598213733,16.230623956123956]}"
0000000000000000009e,1,0.47467499999999996,0.04293,0.11304999999999998,0.058905000000000006,"{""type"":""Point"",""coordinates"":[119.96726680011626,16.230717597246077]}"
000000000000000000aa,1,0.47467499999999996,0.041940000000000005,0.11304999999999998,0.058905000000000006,"{""type"":""Point"",""coordinates"":[119.96735598213733,16.230717597246077]}"
00000000000000000190,1,0.32535,0.07281000000000001,0.10668,0.058905000000000006,"{""type"":""Point"",""coordinates"":[122.99297198352775,14.095869458696225]}"
00000000000000002104,1,0.34545,0.03798,0.11990999999999999,0.058905000000000006,"{""type"":""Point"",""coordinates"":[-48.019666843665966,-25.208390734887644]}"
0000000000000000218a,1,0.32865,0.03807000000000001,0.12627999999999998,0.058905000000000006,"{""type"":""Point"",""coordinates"":[-48.03987994874123,-25.220425848630892]}"
00000000000000000dc3,1,0.3232125,0.10992000000000002,0.08908666666666666,0.05893333333333334,"{""type"":""Point"",""coordinates"":[36.83788680991242,25.430899877454593]}"
00000000000000000097,1,0.4976,0.0432,0.12333999999999998,0.05899,"{""type"":""Point"",""coordinates"":[119.96681643090989,16.229727676812214]}"
000000000000000000a7,1,0.4976,0.0432,0.12333999999999998,0.05899,"{""type"":""Point"",""coordinates"":[119.96663806686773,16.229727676812214]}"
00000000000000000352,1,0.41834999999999994,0.06696,0.10709999999999999,0.05899,"{""type"":""Point"",""coordinates"":[110.16475806781038,20.926208974838286]}"
000000000000000003b2,1,0.43079999999999996,0.060300000000000006,0.11983999999999999,0.05899,"{""type"":""Point"",""coordinates"":[107.39983449130757,21.204599571807012]}"
000000000000000003b3,1,0.49604999999999994,0.057240000000000006,0.13384,0.05899,"{""type"":""Point"",""coordinates"":[107.39822029672622,21.204867117870226]}"
0000000000000000047d,1,0.46619999999999995,0.06273000000000001,0.12830999999999998,0.05899,"{""type"":""Point"",""coordinates"":[107.41142369494548,21.214298116598258]}"
00000000000000000f11,1,0.2979,0.09720000000000001,0.11171999999999999,0.05899,"{""type"":""Point"",""coordinates"":[9.086056047846622,-0.7189676174533995]}"
0000000000000000135c,1,0.41632499999999995,0.05283,0.14182,0.05899,"{""type"":""Point"",""coordinates"":[9.02308462276986,-1.298200385194966]}"
00000000000000001382,1,0.34199999999999997,0.0405,0.13538,0.05899,"{""type"":""Point"",""coordinates"":[9.02568873778507,-1.2955962701797537]}"
00000000000000001398,1,0.480375,0.060660000000000006,0.13349,0.05899,"{""type"":""Point"",""coordinates"":[13.19620568925404,-9.25278183623496]}"
000000000000000013ea,1,0.45239999999999997,0.06804,0.12852,0.05899,"{""type"":""Point"",""coordinates"":[13.192794476948151,-9.244608304003995]}"
00000000000000001406,1,0.3897,0.06336,0.12151999999999999,0.05899,"{""type"":""Point"",""coordinates"":[13.179947806813173,-9.324916713976554]}"
000000000000000014ec,1,0.3882,0.0495,0.09463999999999999,0.05899,"{""type"":""Point"",""coordinates"":[40.5026569790006,-10.579591813788834]}"
0000000000000000180e,1,0.36705,0.052020000000000004,0.09610999999999999,0.05899,"{""type"":""Point"",""coordinates"":[40.39288282926688,-10.419871273155458]}"
000000000000000018bb,1,0.43237499999999995,0.04989600000000001,0.10513999999999998,0.05899,"{""type"":""Point"",""coordinates"":[39.941389929403385,-10.106632801454046]}"
0000000000000000191e,1,0.4614,0.04104,0.11367999999999999,0.05899,"{""type"":""Point"",""coordinates"":[39.306636894445354,-7.855005265415494]}"
00000000000000001970,1,0.43589999999999995,0.04437,0.11123,0.05899,"{""type"":""Point"",""coordinates"":[39.31894401335287,-7.869015760925423]}"
0000000000000000224d,1,0.40424999999999994,0.039240000000000004,0.1309,0.05899,"{""type"":""Point"",""coordinates"":[-46.448605146808525,-23.929908494551018]}"
000000000000000022d8,1,0.3489,0.039060000000000004,0.12572,0.05899,"{""type"":""Point"",""coordinates"":[-46.39614382291475,-23.901071488038387]}"
00000000000000002326,1,0.35129999999999995,0.039060000000000004,0.12487999999999999,0.05899,"{""type"":""Point"",""coordinates"":[-46.393896435983805,-23.896487532155437]}"
00000000000000002587,1,0.39314999999999994,0.042390000000000004,0.12522999999999998,0.05899,"{""type"":""Point"",""coordinates"":[-44.716204255635326,-2.2663158149086002]}"
0000000000000000258c,1,0.48329999999999995,0.03402,0.13818,0.05899,"{""type"":""Point"",""coordinates"":[-44.70964491798572,-2.261285948920314]}"
00000000000000002641,1,0.51045,0.04086000000000001,0.13607999999999998,0.05899,"{""type"":""Point"",""coordinates"":[-44.682426565155474,-2.2403549285754387]}"
000000000000000028a9,1,0.5064,0.032580000000000005,0.12614,0.05899,"{""type"":""Point"",""coordinates"":[-62.810340051206964,10.479431485926334]}"
00000000000000001774,1,0.43455,0.05643,0.10289999999999999,0.05899000000000001,"{""type"":""Point"",""coordinates"":[40.40186345878851,-10.450683661434768]}"
0000000000000000286d,1,0.49499999999999994,0.041940000000000005,0.13173999999999997,0.05899000000000001,"{""type"":""Point"",""coordinates"":[-62.893524581358996,10.465327349294284]}"
0000000000000000144b,1,0.39502499999999996,0.06372,0.11906999999999998,0.059075,"{""type"":""Point"",""coordinates"":[13.179769442771036,-9.323119696252016]}"
00000000000000001779,1,0.42855,0.050760000000000007,0.10121999999999999,0.059075,"{""type"":""Point"",""coordinates"":[40.402313827994924,-10.448529915625954]}"
0000000000000000182e,1,0.3833249999999999,0.05481,0.09716,0.059075,"{""type"":""Point"",""coordinates"":[40.39656604673703,-10.421222380774651]}"
000000000000000019e1,1,0.42899999999999994,0.04221,0.10723999999999999,0.059075,"{""type"":""Point"",""coordinates"":[39.3093346505827,-7.8179010855497735]}"
00000000000000001bad,1,0.4382999999999999,0.04698,0.10296999999999999,0.059075,"{""type"":""Point"",""coordinates"":[41.136598457566905,-2.1242889872552957]}"
00000000000000001be0,1,0.53295,0.05562,0.10884999999999999,0.059075,"{""type"":""Point"",""coordinates"":[41.160940690217664,-2.107580735608034]}"
000000000000000022f1,1,0.29864999999999997,0.04599,0.11095,0.059075,"{""type"":""Point"",""coordinates"":[-46.39434680519021,-23.8951408836373]}"
000000000000000025a1,1,0.40207499999999996,0.032760000000000004,0.13488999999999998,0.059075,"{""type"":""Point"",""coordinates"":[-44.710456474377445,-2.258588192782978]}"
00000000000000001fb8,1,0.35248124999999997,0.029814545454545458,0.10497666666666666,0.05911363636363636,"{""type"":""Point"",""coordinates"":[151.3304164869426,-33.43417025289716]}"
00000000000000001fd4,1,0.35248124999999997,0.031869999999999996,0.10497666666666666,0.05911363636363636,"{""type"":""Point"",""coordinates"":[151.33032730492152,-33.43426389401929]}"
0000000000000000204d,1,0.34935,0.039622500000000005,0.10681999999999998,0.059117499999999996,"{""type"":""Point"",""coordinates"":[151.33329260712208,-33.47989833420025]}"
00000000000000000303,1,0.31605,0.08118,0.11493999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[122.99638765493468,14.107097475148803]}"
000000000000000003f6,1,0.4584,0.051840000000000004,0.11801999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[107.40432926516945,21.201812633648615]}"
0000000000000000046a,1,0.49424999999999997,0.060660000000000006,0.13901999999999998,0.059160000000000004,"{""type"":""Point"",""coordinates"":[107.41061659765482,21.216723867571336]}"
00000000000000001006,1,0.31379999999999997,0.07146000000000001,0.12558,0.059160000000000004,"{""type"":""Point"",""coordinates"":[9.158190925588213,-0.588262447374794]}"
000000000000000013e4,1,0.454875,0.060300000000000006,0.13012999999999997,0.059160000000000004,"{""type"":""Point"",""coordinates"":[13.191626192472148,-9.241103450575986]}"
00000000000000001426,1,0.42749999999999994,0.042480000000000004,0.12866,0.059160000000000004,"{""type"":""Point"",""coordinates"":[13.173477651184623,-9.324827531955485]}"
000000000000000014bc,1,0.3117,0.05256,0.09281999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.51011259596197,-10.578334347291763]}"
000000000000000014f9,1,0.34154999999999996,0.04662,0.09414999999999998,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.51271671097719,-10.579774636932028]}"
0000000000000000152d,1,0.306525,0.051390000000000005,0.09120999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.481815140676794,-10.577527250001092]}"
0000000000000000156d,1,0.367275,0.05337,0.09834999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.48271141998855,-10.573933214552012]}"
00000000000000001764,1,0.37334999999999996,0.0567,0.10682,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.41507131610882,-10.470896766510041]}"
000000000000000017c1,1,0.43237499999999995,0.05238,0.10682,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.40482876098906,-10.449519836059821]}"
0000000000000000184a,1,0.35017499999999996,0.054540000000000005,0.09519999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.38803132732073,-10.424544411059468]}"
0000000000000000185f,1,0.37049999999999994,0.054720000000000005,0.09534,0.059160000000000004,"{""type"":""Point"",""coordinates"":[40.386412673638326,-10.425173144308005]}"
0000000000000000192c,1,0.4608,0.04428,0.11983999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[39.29495850878639,-7.851861599172814]}"
000000000000000019ec,1,0.48599999999999993,0.04338,0.12249999999999998,0.059160000000000004,"{""type"":""Point"",""coordinates"":[39.30762681487922,-7.812242486312949]}"
00000000000000001a84,1,0.58515,0.03996,0.14112,0.059160000000000004,"{""type"":""Point"",""coordinates"":[39.30708726365176,-7.7465777641999045]}"
00000000000000001b2b,1,0.5188499999999999,0.058320000000000004,0.10443999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[41.108390184302806,-2.1056053538413577]}"
000000000000000020e5,1,0.29505,0.0414,0.10976,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-48.017151910671814,-25.215123977478346]}"
000000000000000020f0,1,0.37139999999999995,0.0369,0.126,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-48.019488479623824,-25.209554560262596]}"
00000000000000002109,1,0.29535,0.04122000000000001,0.10261999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-48.01697354662968,-25.214678067373]}"
00000000000000002235,1,0.4089,0.03762,0.13118,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-46.448515964787475,-23.92927976130248]}"
00000000000000002278,1,0.24705,0.045360000000000004,0.10822,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-46.40503527041531,-23.914903619506166]}"
00000000000000002286,1,0.24539999999999998,0.047880000000000006,0.10626,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-46.39775801749609,-23.912031958427754]}"
000000000000000022aa,1,0.31844999999999996,0.0405,0.11829999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-46.39596099977155,-23.91373533503017]}"
00000000000000002363,1,0.37604999999999994,0.0351,0.12333999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-46.453813376838966,-23.90825509983548]}"
00000000000000002373,1,0.39014999999999994,0.035460000000000005,0.13104,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-46.4563283098331,-23.911403225179214]}"
00000000000000002573,1,0.3087,0.07182,0.10779999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-44.54911728006166,-2.8896535511698]}"
000000000000000025e3,1,0.42915,0.04086,0.13202,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-44.70695162094943,-2.260924761734984]}"
00000000000000002619,1,0.48164999999999997,0.03717000000000001,0.13643,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-44.676495960754394,-2.2492463760760097]}"
00000000000000002874,1,0.49815,0.04374,0.13237,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-62.871153271373856,10.473411699504183]}"
000000000000000028fc,1,0.49154999999999993,0.03816,0.12459999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-62.79857248352692,10.454277696883848]}"
000000000000000029ba,1,0.48269999999999996,0.032760000000000004,0.13104,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-92.78819865016348,15.124530562513547]}"
000000000000000029cb,1,0.46424999999999994,0.04122,0.12739999999999999,0.059160000000000004,"{""type"":""Point"",""coordinates"":[-92.7924214188611,15.13189699745384]}"
000000000000000017c6,1,0.418875,0.05652,0.10353,0.059245000000000006,"{""type"":""Point"",""coordinates"":[40.40482876098907,-10.450505297392631]}"
00000000000000001918,1,0.4467749999999999,0.03762,0.12292,0.059245000000000006,"{""type"":""Point"",""coordinates"":[39.29442341665997,-7.856262731912568]}"
000000000000000019fd,1,0.5242499999999999,0.04023,0.13461,0.059245000000000006,"{""type"":""Point"",""coordinates"":[39.29864172625653,-7.81403950403749]}"
00000000000000001a99,1,0.47505,0.05625,0.12319999999999999,0.059245000000000006,"{""type"":""Point"",""coordinates"":[39.32119140028381,-7.770474086745322]}"
000000000000000020fe,1,0.30637499999999995,0.041760000000000005,0.10464999999999999,0.059245000000000006,"{""type"":""Point"",""coordinates"":[-48.017330274713956,-25.214495244229813]}"
00000000000000002307,1,0.3051,0.04419,0.12075,0.059245000000000006,"{""type"":""Point"",""coordinates"":[-46.395604271687276,-23.898734919086376]}"
